 PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 PC21 PC22 PC23 PC24 PC25 PC26 PC27 PC28 PC29 PC30 PC31 PC32 PC33 PC34 PC35 PC36 PC37 PC38 PC39 PC40 PC41 PC42 PC43 PC44 PC45 PC46 PC47 PC48 PC49 PC50 PC51 PC52 PC53 PC54 PC55 PC56 PC57 PC58 PC59 PC60 PC61 PC62 PC63 PC64 PC65 PC66 PC67 PC68 PC69 PC70 PC71 PC72 PC73 PC74 PC75 PC76 PC77 PC78 PC79 PC80 PC81 PC82 PC83 PC84
Preston27 -234.209208338683 -403.64023421117 -107.377377570764 175.434490615098 277.048200943528 -110.440982969701 -5.17643024503549 20.6789140917736 17.560534208729 42.1662901657688 3.94627763428182 30.5382409064996 -0.635712015453855 -4.49495656123118 -0.396064087974687 16.6689887638179 -6.15953292756521 -28.3508885003217 -4.3301394381579 -14.5585524445354 -0.755645085054762 -1.92422506498283 7.21791052426609 12.206120752918 -5.79827396670298 -5.12600992318691 3.62414480426322 4.90798564962193 -4.18783780909559 6.34033642664719 -6.66085842620616 1.6835507368809 -5.77608159991119 0.221418007975303 -0.685078220522456 2.16985052230434 -7.88562594831204 0.406861865715209 -0.778148430569268 -1.21231999008035 -0.940769922816895 -5.89865903542688 0.661719115859119 -3.11607874059933 1.23675769286478 1.10136185626261 3.00542870114955 5.39331071413344 4.4258304449728 -3.00061652587996 -2.91393676689947 1.11696941351382 -2.43328334211167 -1.601973331587 1.39283432050442 0.118915857142594 -0.129743943568407 -0.186641452378227 -1.54139874048416 -0.672633950128429 -0.411192200981342 1.30254017367883 -0.0173544542061815 -2.53002672475472 -0.710933101035875 0.0869221733897395 -0.612563417138402 2.37962668795754 -0.303517532250643 0.328378671407331 0.816682803585327 -1.43126956088223 0.295533772809753 -0.596067170976401 -0.0478099502531446 -1.10782356032278 0.512044999791121 -0.77094232919547 0.894074867970531 -1.16743174832859 0.336426549688245 0.164964802848765 -0.0164481413656616 -0.68471308519027
Preston34 -59.4384947764783 53.7568795459404 -81.3128986943946 117.371179113307 -76.077512173231 -60.6471403664454 149.156358271199 -222.673124238179 112.488648194013 60.0859762701051 -155.771285495959 -84.4128490808775 -37.5936444454097 72.6571115075788 -45.4634898373805 -24.2041619919282 -32.2524100935419 -47.3011925233288 38.5693928452726 -56.0675103021872 12.2763804378069 -46.0492813715471 -10.0606274588293 -5.7434083635916 14.0414977418474 24.6428645695977 -19.5160698456778 -3.81395289684139 -9.96426496365496 -7.63443920712521 -3.56508611897624 -12.7414011977936 -12.4507559672807 -0.608126731947127 -1.02588197801701 5.65616311219657 11.9465457008279 -2.12985722502712 -6.53146708254426 0.888731008459362 6.17301139984154 4.19183016524179 1.08654485095723 -2.00267275529766 -4.6566278105965 -1.22724203142854 7.11166378011508 0.15697491512591 -4.82308916355698 0.483960292107821 -0.826950754365779 3.00918740549242 -2.72024784822219 -2.01999243182628 2.10849439562257 0.463149365331693 1.26388658272318 -3.2374514795623 1.9131129241358 4.98977920184387 1.74044621021479 -2.19032281316636 4.04184918580502 0.872742525754188 0.143205963936245 1.15588783445839 -3.14775181132469 1.90089905294778 -4.02380413325595 -0.855747349333449 1.76493318728913 -1.01575687198424 -0.259446866073289 0.0699420261516586 -2.00344817425742 1.25685149248052 -0.0390473903908409 0.846798769718625 -0.59762450037904 0.477199116818903 -0.738971027846058 -1.09801031116122 0.529259095340767 0.559849549845715
Preston36 -37.090142779063 60.9335279541059 -30.6646275473559 -58.554875403948 54.9633195875477 -15.8168668552471 15.643929909839 42.2134546941715 -34.9649052119585 -11.7478507292075 -20.730497529294 -30.7096939489252 -0.973216782215093 8.59381248226801 -21.0544237060027 -5.883704179263 -2.41308637844286 0.073725889953042 -0.724605516659097 -26.9414529746922 -4.69013988962716 -41.9751331091077 -27.7087445511314 4.89291922349087 -25.7378735752358 36.3651639027731 -28.1082461028325 9.42951525158767 -10.9041082973609 -22.297921843359 24.4689064755442 -5.07141562730625 -14.8039020643121 -2.54522521667987 -50.2937453453428 46.4236518726772 -30.1060404184567 65.9829080080829 -18.4903072820931 -28.8917927913049 60.684623174751 0.643849663016995 -127.644805133812 -69.4761882903331 91.6601302011973 7.556228128169 20.5546792951843 -6.95823010096729 18.8716069208871 27.0920306192323 16.4072813526972 -48.4460036025448 -46.1851708967632 14.7702831146562 6.22618642760031 9.34793143654436 34.3280783660264 42.7487552670093 -35.7398847223654 -13.5081503234847 -13.8113050224774 1.03511413989782 -16.2471859590774 -27.4221338955987 18.0896360113893 8.2640326876298 -9.04507389175496 3.98305643627503 0.410672297087022 2.79113138180666 5.67681336084984 -6.40418920321121 7.10199926247785 0.532232849897442 3.19032936750027 4.28684443220354 4.21089201117885 3.18443859730904 1.15719564974261 0.410386414555948 -3.96330428482277 -2.66912521376936 1.88862775235532 -0.0790859926931797
R001 -151.393486390521 32.9218930840855 5.28984111385977 0.615064863116495 -2.10940806143458 -7.29823725137701 5.64660007863281 -62.2029853632922 -24.6245989016342 8.49713174338177 11.6676680385868 -1.27708001467322 -6.86566047321123 -8.41369400817234 54.4822053135619 3.08128619967196 30.1292138157883 -13.8660804940335 -8.62320179662916 13.2429367366902 -18.8578781746203 17.9400354516377 32.5884588392906 -19.8153116641543 -3.52421862385764 -6.2195070014404 -9.65241877177682 -6.30769400427968 3.51182036077645 42.1700526015821 40.974167210129 8.38866503123798 4.30372828524885 5.84516800808618 23.8408851526157 -76.6912813767743 -30.6735945683262 15.1872436594033 85.2544254940762 47.8130681601757 116.930470455377 -23.2400827100432 -31.0068464926499 76.125464441475 -0.941050477874562 -9.06686504323969 -79.95903876302 -17.0764732947095 72.0202733351149 43.3468202406345 35.1872127368872 -9.5069488800108 10.8690064401578 44.6705158732711 -4.94488655158201 -33.8513649913368 12.9132754706995 -3.86156028582446 7.62065439743606 6.71888010143167 1.46378382287151 -20.875279615875 -3.59413199443231 4.6638040897765 3.74553592357034 2.23464133052151 4.65198864752621 17.3415753523597 -12.7879695685936 3.68069083420817 -9.93207234321292 -10.4661685659146 -0.701357835318283 1.90535694307353 1.01301730284139 1.84254358367897 -4.5491742344841 -4.0266832203952 3.67406496585589 1.60003760495332 0.772068677041643 4.76136905632449 -1.55488655706657 0.333334508034138
R002 -126.599919937057 38.019428027158 7.54414527309115 66.4855596782723 -48.6212566989678 -10.647831103473 -13.4588518502935 -13.78036925109 -16.8846107171424 3.57725545959027 5.58829968633625 9.25838348111244 9.21696235487609 -0.971314846951612 10.8720246555379 47.2199383323086 6.69911674495139 2.57499470735833 -0.870835831873237 -2.35880369668979 -36.0735168641952 29.4865734784719 -9.16798386088349 11.2956741646464 -22.8057675025171 6.2491166092324 26.5257483859911 -18.2823445427692 16.1607666354805 4.70000447631111 -2.00245890513536 0.822074300961941 -5.10298807516088 28.4622781930373 -12.4731893532345 8.12485176598403 -4.61063386278457 -16.5408680172938 -59.0799486233011 69.3724725035901 10.6121935932388 -12.228431748277 -11.9467784818568 13.6815418412392 34.4326473766066 -85.0156935222576 -3.05052827940633 48.4531168277162 -73.5880523798369 -36.1457574226106 31.0434728256932 -61.0612615991403 46.4891404193699 29.5304325961472 -83.5819308023663 -7.6843813328714 -70.5912617775165 35.316922327763 -7.45224749637937 -11.062686536442 -19.6714896723089 27.1563337985876 -46.6986226997954 -2.96014935364276 -9.33029287272077 3.17410869561436 -23.8528689831145 26.3528157132856 9.57916063099111 -8.62984828654527 -2.9898110742692 -9.42078326278184 -4.61750783234567 -0.83475670299036 0.243086730357 4.04004463265191 -5.36403456489196 -5.85800411400396 -12.2188050201716 3.47902819736551 -1.45420941525213 4.09455842529135 -1.5493066965215 -0.808232573816701
R003 -186.485908413867 56.4114936084672 57.8370403917624 36.5748990832689 -57.167710778994 -16.6922325956283 -97.8166835524086 56.8592093719428 11.8449517201763 52.4715701953625 -24.0492097731401 -14.2616771546261 -6.22976203556068 -22.8240571044811 -42.7351462771874 23.2161929403742 -22.115848706715 -10.4769768207886 22.1962623520968 -37.5689712021263 39.6587487586797 59.2695152857913 -47.4182161698052 12.0135704941311 87.8596982042039 11.9185493241371 -24.2316660492432 -65.8894688876016 -118.00289604574 57.0160298714886 0.470524339426283 11.9039186862183 -53.1476221269651 -11.9969593571918 -74.2754724643159 71.1960391677867 -34.4524797103415 30.5838856005889 78.5427256169217 30.3626353186774 -22.8751872163707 -17.7492197558846 24.0918928130891 3.37162454502241 11.92515112335 22.0173619701768 -6.18116529641176 14.240031213389 31.2886002779639 -19.2554269117601 13.4531766516342 2.61369420407579 -1.28778943532036 -31.9283031959953 -13.5932652456293 9.52288729203586 -16.6750127072646 -10.7602697126892 -2.70473054419832 2.00563109863358 14.7631664166152 0.425739477642837 -16.3213376555171 9.39646190439801 -7.96393261005365 -10.1126968704099 10.9041451640737 -15.4175782570453 -0.344533736595056 -3.71694727255674 -1.00749297518107 -6.52274454172995 -1.74506100813639 5.80453745611614 -3.12310070631035 0.22475962855985 3.90077711302525 1.61149602509425 -7.22774486864447 5.9569960200304 -0.169029907768663 -4.58934747188931 1.21328246187602 -3.13783998483635
R005 91.0514824642384 -14.7926047615679 -11.197721512506 31.2190606111078 -22.2648608241213 -28.5788406897333 -4.35738829611768 8.49209932014972 -39.4677488316612 -3.22353990089058 -4.49468850124019 -25.9118067459444 -26.1023375688851 -16.1753596854103 7.48114190241783 -3.59866882414697 1.63916758928237 -2.8281541696813 -6.84891669773782 1.43499764518556 -7.3144374040025 -25.7441391001634 17.5988698814939 -7.93230063544608 -3.2519358470592 5.38375457080647 8.3677387349023 -8.44432229304096 -7.19453239933746 -5.55475023163275 -2.73895024000392 7.42666640586424 16.8112331943651 7.16053058789545 19.1306946461707 12.4372738743793 8.33995842085838 -3.59041399680954 -0.114516112290598 7.41481528083689 18.6269021744499 -16.4283711409702 -15.4990663435707 -11.5934572003531 36.929775911379 21.5377806169277 2.24059399464752 -17.8063284081082 33.3246881293134 8.89744256445741 -21.4099097095285 43.3558931195722 7.76407367841741 17.8675587377881 -7.99823643414167 -3.54516809117204 -91.1773892691733 -32.4783360406542 -64.8380018312625 43.0290908576632 79.4593850917723 118.702878098202 31.8394997875029 -40.6592083658743 -12.2851631991248 -26.6939969512515 22.3058557124498 11.5182011227246 -19.8791769502517 4.16036365498359 -14.0842210844952 2.87868842769085 10.5622770035917 -8.10103756721189 -5.41597046781416 3.66077960892743 -12.6774669207056 -10.5447341196279 17.7854701012498 -4.09394256877489 -8.15290056278002 -3.83825032041756 -6.79090873590201 4.02631011305412
R006 103.946044782632 -105.551825442276 -41.5871905315261 -34.6445420451367 25.5448573417671 98.1302388003688 91.8280665820515 16.0875795903654 -84.6811239656534 0.0967845625831184 16.1756390340333 -138.916526567739 37.7334116834992 139.834501829796 19.6512346007785 88.796534692601 64.4540089116626 -28.8554114327893 14.2101340716273 18.3848090689698 -2.9268187555995 16.9512620130337 -47.8894368233006 11.7703407554712 -9.03358827394808 50.7082843081732 24.0300994327058 -0.182007274224728 69.1169939610973 29.7929617452197 29.3999351003046 38.233496286596 17.3808164469331 -45.4963920529713 -6.15479264212657 84.6332631970072 -60.7813662067868 5.46165951938941 52.5994004004932 15.0331385271988 -14.8925993309752 -3.87802412884932 24.5790299659638 35.7226654813103 -16.5974892388236 1.28707413570978 1.20984636643597 9.49064468784538 -8.72242504529647 6.98663940397944 -17.1110602638929 12.0200728618144 -5.17979673921123 -4.15636651283227 -16.5130221996489 13.8948242525376 -0.480163245673366 -5.99829027653974 -6.40523297166417 11.0480591274944 -21.2863167384342 1.61771821360917 -0.69624890954112 -22.1464171122646 -1.72872118148316 3.11247231902753 -0.284346966322238 7.52781943968435 2.25824360841958 -3.69924065531004 6.25372883141246 -4.87383423848517 -8.44989775035116 1.34912511921416 3.89033101030625 5.59578808975901 -0.713134354558926 4.46786607137354 3.5626216916845 -1.12573608801648 2.0274516081102 1.33142471302602 -1.63716340182243 2.66974963378356
R007 163.365215291006 -31.1743776293094 88.4184044160679 -14.5282079468569 13.6956643865761 -59.3154668591748 -70.4601360863052 22.3149373396847 -13.4981548590717 -50.6284641017044 -83.3010829748133 -52.8407009829868 -8.16275920419081 -13.9558296010032 -32.5931066598677 -27.8455318623155 -17.2716835026038 -52.2269000233323 -22.0399025314443 -31.1134187871932 1.07590416813894 10.1464428961379 1.81650443065884 59.9186718168357 -181.568871618497 1.29027741073326 -77.1497466419667 26.5851882040429 -54.2577806038294 87.0849498565662 -6.88170747353471 -67.7869302613892 47.3946422868743 -74.6428693731924 8.76439123753192 11.2927400859249 8.47245261999926 -37.2443690711104 8.00698986153911 41.0830599998936 -4.16238379679904 -0.138451968871736 7.76052600561212 -3.1871011261486 -17.8302013921878 -7.55456013397214 -23.5386651285288 3.85352428019011 3.7207909407285 -2.5493336656779 0.276116152185989 -2.74653010715923 4.39412849938491 -2.4078277844779 -5.67582291354533 4.62912143594633 6.64845147522631 6.25969690231256 -4.60040840600427 -6.61654425163165 -5.103965315163 0.602317730598142 -14.416881058714 4.44509671005016 -0.444362741691864 -4.41888298164264 0.399341744913959 0.547165200272558 -6.76899250229655 5.93988306308806 2.19053329103769 6.75009967329871 3.03179078317841 -0.993031168849794 3.20330533920437 0.0697164303191277 1.06790344091478 1.27181750363033 2.23262532298993 0.103928445527919 -0.682773649006223 -1.68500686772555 0.115898764599014 -2.24607037652879
R008 28.8742624469026 -39.3267487442684 -2.54427455138772 4.10552981181779 -10.7227223304414 11.6532843641265 -1.81511937013801 33.9171926056499 -35.5954673251069 -2.17592650949663 -1.68963809781353 -74.7794471794664 -32.8516020443271 -23.2663393947263 17.9061824377274 -12.8472857386233 -12.2056718267698 -24.4507783052612 3.13899544309092 -24.238528556839 -23.1218685579562 -17.0771699207382 -5.26327714493688 -38.7340512737677 38.8370916731712 -4.64800451435338 7.19213205456427 11.5219446132348 -34.0538344141559 -24.7822039559981 -37.8312324865826 19.2020849355003 37.7234661321176 13.2016967504364 29.3523862287884 7.75698272686593 45.9494692987609 22.6036844283274 10.4170770228866 -33.6242717825831 70.3607706477367 9.54220757309199 40.3378026851373 -83.250395020478 -25.9568510002383 39.2499482595516 -99.0543830326814 86.9779650909811 -16.4117625743253 -59.5747993510396 8.04092983139147 -28.2721090808601 35.1226241026162 24.5941731162783 -27.7781059252678 44.8490446503143 39.3162664841432 -32.2668864821882 -0.636013184555538 18.2168091913886 -23.9357863655429 0.0425864400836048 -4.28106506529194 -21.9692452363075 15.4189687532633 -14.3187547108757 8.02086134842285 7.93444000460743 3.9765785180696 -3.72190358830328 14.816678208967 8.73846343561087 0.0263672376887494 -6.42704018888536 6.53488051461546 -5.48685487472392 -7.63635346870357 -3.16164075217321 14.7754026413356 -0.419560974769383 4.8732646803602 -1.95263546101691 -2.02239902588192 4.81498172759256
R010 -41.3655130517543 42.89069593734 -19.1406198458952 11.1082107914941 -25.7150680718916 -10.0060390571152 50.0841711474009 65.4603796420095 -76.958782267202 62.510976650191 13.3429109638011 -25.5132552104479 -36.299600853685 5.80670367607422 27.4247054953147 -1.81049969774093 17.9605744668064 10.1024999559391 -19.6171820633018 -44.3472277046572 6.9857953061244 -46.2132028263869 -47.618953661758 9.97116480439386 -61.3518648440931 6.50797449110335 48.3931320538787 -11.4095286297014 -61.7796574269221 -10.2691761815616 -25.2905911242015 -42.4058827484567 -143.526707776515 51.3900479226882 131.759912474295 4.04666634235293 -41.8201478750168 -33.7555403858051 -5.54458198100283 -26.956153683613 -34.4865313399632 -31.3690596270692 -41.5790244378638 1.13479453262677 -44.147889263849 -20.4437496639835 -20.1536157052084 7.8673323835824 26.5408661597272 -12.5652021965262 -7.82117448488617 25.1076209909651 -16.8080306247977 2.36549974757242 -3.12914016494876 2.7113907239319 1.98764665294717 -2.21249737635517 12.2906433935213 -8.65227566211605 -6.12510784972456 -5.00381282033638 -7.92849071659018 -9.24859466805494 -2.17549647441589 9.71843538863105 -4.48234164909071 5.94779518814919 1.93896346052543 -8.90791513791529 -1.71041892621918 -4.804968741601 1.61967473866134 -3.35329562990962 -8.65390946473807 -1.11374149507373 -2.71175742306244 -1.36839211835935 -5.07433558503667 3.32025929617041 -3.50070686905595 -3.44115705613301 0.961608787646351 -1.54335335621302
s139 110.675207016231 20.6932335737688 15.3488697935188 52.2143793986447 -11.1900303739076 -70.9313403321819 1.71490561887477 -44.8749460170654 -30.113471208678 -5.44031806480533 3.25084373228432 2.33118369698501 21.4512865146712 -19.0824812530251 -7.09383147965166 30.5950005619767 61.5562266180956 -8.58058621802548 -0.327241195185232 38.8737485276184 -70.0486489126665 54.2252320425449 28.1446829612584 -28.5111943439646 -7.37661084243874 -5.25095629006322 -0.723170816625787 -7.71006607730053 26.3279471205056 18.5134163929733 -52.07765682106 27.289851630232 -15.1578290856226 30.943614796033 14.0532955018676 46.8431483730377 28.4432499534593 -2.98984938585413 -18.2711697045502 63.0628182496492 6.1579463121366 42.2781562174294 17.654538338668 -71.2632678328724 16.967013385663 4.64739298999054 0.667337590175621 21.9610473438446 48.1475907838248 20.8928308902004 78.1558551080221 58.7444671356527 -96.844229289156 -22.4197692214145 20.1496566850827 -19.3544297223085 -21.4659573617971 -10.9453473822426 65.1249784921464 -10.8267216026384 -17.2078942022405 0.394511448859671 -26.7221366569057 -12.2912995609756 4.36515275973794 6.30179408591348 2.21890709412323 5.17484492459357 11.3910201725736 -10.6473551584372 -1.655174815685 -3.33363998619183 -6.63390867959901 9.75138668410309 3.69037065782579 -2.53876192104383 -8.34800061584738 -7.01417992967671 6.78216995117103 -5.01166169352036 -3.17606475640449 -0.521305623471906 -4.07853457486278 2.05959522124421
s151 -132.55500355698 57.419922944351 34.5297523910116 -55.3642263550319 27.4079119274485 11.7862313545273 -30.6733906792934 27.0274220558023 66.2250055691336 -62.0884294003023 -6.79981778313645 -18.200492116439 56.0870331878216 21.4804357483715 35.0118586100103 29.7961782486722 -3.94138379588335 -69.1696707868699 85.2125632881575 -70.7746602756786 -93.7794593403358 -3.24784744984664 45.1899880076342 58.2227815827591 -30.3215847393822 42.4955758508564 -29.086083271552 3.20378823129354 59.7897418543719 -41.0432659023391 -116.312577157814 12.7029820525425 -32.66896747557 36.2753432258457 -24.1861685684083 -29.3455273162932 17.4473153787761 35.5004659425589 20.3032481919816 0.491722661141768 -74.8903264054251 -44.2019006611641 -15.4176876480825 16.5673944904964 6.42998456962587 36.1576855750899 -12.2949973539703 24.4326473451038 38.6337110349764 38.4466848755596 -13.325709730781 -4.18452981211971 35.2973719736133 19.1388082882858 -4.23050701319652 9.83706669282796 6.97548967984999 -9.34344016152088 13.8556357161722 19.3039079066355 -7.70879410192595 26.9958307129439 -7.29427656647182 15.0557790445727 10.0492041114079 5.31108188342479 0.0140828733196639 -8.0006065703395 5.99629092618807 -3.68834410739211 -1.75599995049226 3.10358949422035 -1.48126992335375 0.833834349045531 3.52977786134921 -1.2830239367191 -0.158030762685278 -6.8283404566508 -4.63912055275636 -0.757046594663041 0.937457871876246 -0.259129817467802 -5.03602935573455 -0.335157492660976
s181 -27.6416498000906 5.26666475849946 1.56850213145327 29.2589432968695 -28.999823338555 -3.84843910027788 -1.54939049979001 -15.1466103110009 -35.2261179827427 2.3896521333864 -10.4344558264256 -13.1690447211362 -6.71743923865251 -6.78528313057569 22.7744648562555 2.97789656600621 -0.414649068908519 -12.0254660488333 -24.167338195494 6.09349125058117 -37.0179183597544 2.84647942146424 13.8061348371922 -7.53961646156788 4.56207417773058 -15.0164420087681 35.8837825901719 -3.82901129818604 6.23978876217701 5.56536910415917 17.4965441913228 13.4171032881118 18.3109399684401 -25.1651878322404 22.783102724039 -9.92500361029069 27.5041607644264 11.6355895989333 35.9564831474281 45.1295249480729 21.0965424076737 -23.7135435173522 -36.5291693820912 -30.9313075289273 59.8716871074032 -5.15282324176132 37.8513763534684 35.744577957268 36.6132666547702 -63.5999385421423 -123.025439899073 61.559608776977 61.5248876208603 -34.9922165577672 42.5861613244993 6.617332989958 11.4782523519484 79.1845091724172 57.4630312708384 -6.29138772319448 -2.49317098741386 -6.23050124325837 -17.7001624145857 16.4776945901551 -20.462211943177 -2.47608542688734 -4.93579061470454 -2.05343675198384 2.30078726612562 -0.491867414867197 -4.60324599951274 4.31814400759721 0.106997686759616 -4.94838191705403 5.03052576390603 9.75852401205375 -6.39268099162881 -7.27752866674066 -0.116988441013891 -1.78897928198339 3.23879421370943 -0.986254365396104 -0.799716103271172 7.25792288158335
s245 -181.23058077162 -22.3012395392303 47.1846689432155 55.0238656003571 -91.8388902119005 20.3529311449894 -68.2894568923828 17.0253184346275 -14.9311698744737 -0.0659077966692061 -18.445344926884 17.1183330108158 6.55765535713919 15.6891402344823 20.4814881396742 30.543286316654 -103.566864937048 -15.8760852461763 -16.7901197120087 -42.7899404016666 -61.8075629024908 -39.6517663974009 -17.3156265050361 42.3915085884676 22.2078129954797 46.7598542459496 83.1859183366937 -18.90079966756 8.42313889989675 -55.7548290668938 44.8787112033842 13.525088633366 79.1673006888986 -95.0316414614571 64.3371200414531 -25.8439802888704 -69.6544456441265 -0.767017110526646 -52.9835857419035 40.065438594995 -34.8869885621089 51.5395969680744 -11.4498666631905 -20.5214065615506 -12.6917182369904 42.7173160861168 -21.0109410926051 -5.36269809286474 27.8494457113395 8.30604965264771 27.0224129642316 -9.5223488069581 -19.8177899736527 -17.8934370199858 12.6338923723147 -20.5810838989321 11.8079961373184 -15.2759851923359 -5.07994858561946 -7.34205403770832 4.2517076604616 1.67455838797267 -12.028237164554 -1.91855673353307 -8.67780211023215 6.39315761897799 5.73259661696756 -4.02740095587259 0.256974564231256 2.70312480265931 -5.97720848374539 -8.87933371161068 0.439905091108399 0.775242041956353 -0.68367050742642 1.14550809049182 1.81560320564669 1.11262964510104 -4.09206514164684 0.625847232648651 1.15345179758283 0.237446798597058 3.97313121341467 -0.699579523877722
s259 26.8513273650937 -48.2403666964999 8.70529086758658 -0.940535035379048 -6.99239092929127 18.8751118476094 23.6774035059321 -47.4237724458358 -26.2357067923791 14.5952885817057 12.0571687516645 -21.388035233923 1.0127671333494 8.42934098083392 14.3796076351185 19.2386202814263 72.8601036345273 -25.7778745004414 -45.1202081716537 44.67550300325 -50.0365385589065 73.9938407380156 11.6080199596521 0.731936029172231 -32.180501304309 43.423950898651 -4.77918577764898 34.8345140572966 -160.885083723415 -168.07340801578 6.25502105819479 -39.4217307578312 62.1588698672153 54.6624873660742 -42.9551986812304 -2.94391266756997 -14.1412627026161 2.9880476850091 -7.62520147296115 13.7760524669469 -24.7831351878459 -2.60326480662305 9.59036790041096 37.6976390087371 8.16801361973889 -3.27566768158303 5.00626838904246 -5.12854232084265 19.3700051075421 -1.49760137650268 -13.4375808953264 0.659436560123899 -5.54034364543626 -6.2559995121646 0.930947856678475 -1.26294167334033 6.29501176307179 -1.24575761971494 -6.79726097731957 8.03896982907443 -3.58538722423999 -14.3606438703206 5.23324547630691 0.25177454292184 -0.910136867282254 -1.93080552223465 -4.65189584748058 9.16155658819001 -4.05603604380612 -1.05722690506262 5.05523612107946 -4.14341554906961 -0.866959252087409 -1.01040707815385 -0.795916548516643 -0.278108446240523 -0.518892687296866 3.67340095268743 4.51269978419961 -1.46033392035825 -0.0917227393694998 0.778860105256864 2.64262813457497 -2.0228173387877
s279 123.197661165746 16.7678538044155 57.5832350376748 -70.1565421292859 57.362781029565 -71.8983141393627 -61.4826883468645 21.0608983676027 16.1352849907408 99.0994686424296 -31.8376800543601 -39.2559222923034 -78.098984826407 -60.5651177144629 -67.4540382908508 -32.4242505021351 10.9372953188538 -37.023465415877 -8.09727582755843 -33.7151328352327 12.3811703273643 92.2511601574338 -98.0887127356984 -16.0665367023818 -2.157657191739 123.572847575907 86.4487354607171 -15.2878715500358 104.799689852306 -24.2221582102195 17.797430352807 -39.0737821111674 4.02024647516514 41.2917504209413 -41.4691750507291 -59.8770358673755 10.5032200007369 -15.798588089447 2.36045591441726 7.29637976324434 19.752669843352 -16.195322380478 11.4019250428203 -0.636112973863199 -26.008344283223 11.165400680053 -6.51003962574916 -2.68173415299119 8.68592635688177 -8.48748232892918 -9.93929657526933 8.13025008251791 -8.20284255657226 0.277884857373003 9.20666133293128 -10.0211514415757 -4.03509541340889 14.9628848881703 -13.9638378520166 -10.7712475188207 -3.80488997711884 3.78880517145565 -5.42643108202424 0.694660160626021 -3.93107670084129 0.383602401805675 5.42764590346067 -0.606613696249137 8.22425240092974 -4.42376019451224 3.59151367664078 -4.66254043940576 -3.41643649985623 -2.26228738921527 -1.12637097591048 -1.62357863790105 -1.2632722790122 1.48907484048061 1.16978693578383 -1.3607502042733 -4.50828779647022 2.94990588341498 -2.75574421833232 -0.247561670262088
s295 53.7623808018929 -62.4133433945619 72.7192491858668 88.1996390921341 -83.2311588115254 -33.6982463367875 -4.53861336037251 -21.9191836029816 -44.1865485403285 0.0292332748546434 5.87860573291741 41.3607002598519 2.17440797686019 3.93134733507831 -0.0700329980829803 22.107129861312 -8.83149995895224 10.6609087573632 -4.29163607832394 2.55059321331619 -13.8312646798542 21.5581217003506 -9.43807699131806 -12.3870630547611 12.4348563473524 -1.51052042405045 10.4810172938152 2.87532462521253 13.7698477465404 25.1329317850526 -30.7401300097487 -10.4185845098844 -3.2435564127338 5.48958390160654 -8.13279712807752 -2.65385530065537 16.1015259517637 3.84711063492793 10.6836701605741 2.80190787759125 -20.2632769215738 4.41168250794555 -13.6452227042489 13.1709728755781 -2.16698327428301 16.1992574510265 9.70337127715299 -16.9267371034682 11.4485257215933 1.92283770184833 -4.77808512842604 6.86950200320909 -13.8087247334335 51.3938613498937 1.3485178230791 11.493428696936 50.51492965592 16.8566912040521 -60.2221601600909 17.7657451420205 -59.0400328678931 -4.7393755381471 12.6445755375189 -24.3167452600195 -38.305655452488 -81.4957867105202 -80.903931674007 -27.0972998653858 -17.7761868778582 -48.555630974654 -43.3218627275242 37.2483656400501 -2.08070382934187 20.7343294066089 -17.6759249295122 -6.73982377588829 -14.674079783619 1.1544160932591 -7.34963933335251 -4.35324368497112 4.91952154783704 -12.8674753899362 15.7327071738826 1.42958315541834
s309 28.2972948932626 -7.74383512735253 -5.13531863593438 50.4556094103715 -16.0956123985658 -23.1455021496922 2.79365849740758 -53.8963024961127 -23.6533652703598 -9.79030889168253 2.09490245137248 48.0723419509798 19.3853313944512 -8.82313843329126 -12.4371688796518 12.5703749501757 4.11215920712133 19.5188508020445 -13.0772235931072 43.7664752553108 -30.8369338184415 61.0438895396335 -6.02677402086664 -9.97696461621725 -8.33600289051395 11.7833914789003 -2.93286055775707 13.5386045770995 26.7324770794142 1.10769624069898 2.27162777144361 -23.2638782996053 -42.1746596458093 -12.7850518967803 -9.73366085305894 34.5317168067832 32.9864665457382 74.5455179848994 4.6612490411201 31.6704570357171 -42.4917780083127 24.2186516710116 -89.9156022971228 -31.5039191816793 -49.9635441820524 31.1711133076271 -109.780746256846 -50.2346024503697 -60.8017518967644 22.4921360790221 -20.6077513713973 21.4887599999346 45.4973594524161 -48.7606929960458 -17.2181781167588 19.5591300972146 -23.3230267315416 9.77138369966475 -21.4644605388868 10.9107814751029 22.7344571567234 -44.7561334882686 30.6522822453533 -10.0291147060603 -13.7166955317655 23.943858656813 10.2920382726061 8.11208988209773 -7.69847521078272 9.54693433231658 0.945856666773076 -4.25533289183245 2.0781739657429 -6.0577007879279 -3.05845404076633 -2.15024763204416 1.21959431056023 -0.00118699612861234 -2.17038490086547 0.0623972140380229 -1.86496655773341 0.12700538335222 2.97915050075636 1.62047265177031
