NAME	TITLE	SCORE	
ENSG00000163931		0.59223163	
ENSG00000189221		0.5905061	
ENSG00000162139		0.59007704	
ENSG00000232645		0.589804	
ENSG00000262001		0.5880776	
ENSG00000109861		0.5869883	
ENSG00000166860		0.5864578	
ENSG00000170425		0.58463466	
ENSG00000198695		0.58420986	
ENSG00000104343		0.58348966	
ENSG00000271913		0.5824748	
ENSG00000102221		0.5820621	
ENSG00000117620		0.5809098	
ENSG00000137871		0.5793977	
ENSG00000171132		0.5792585	
ENSG00000221926		0.5789792	
ENSG00000235423		0.578163	
ENSG00000127824		0.57586795	
ENSG00000182612		0.5749993	
ENSG00000115295		0.5742735	
ENSG00000180764		0.57362324	
ENSG00000105281		0.57322896	
ENSG00000138442		0.57238424	
ENSG00000236200		0.5718548	
ENSG00000149289		0.56983006	
ENSG00000139974		0.56953526	
ENSG00000162490		0.5677167	
ENSG00000119899		0.56761354	
ENSG00000162999		0.5676122	
ENSG00000185298		0.5653496	
ENSG00000078070		0.5618027	
ENSG00000100116		0.5614949	
ENSG00000121039		0.56083506	
ENSG00000237004		0.560275	
ENSG00000146677		0.5600767	
ENSG00000175893		0.55886465	
ENSG00000229097		0.55747294	
ENSG00000151320		0.55746824	
ENSG00000163590		0.55717945	
ENSG00000277149		0.55659693	
ENSG00000276529		0.5564207	
ENSG00000231841		0.554996	
ENSG00000005469		0.5537153	
ENSG00000152380		0.55337095	
ENSG00000092445		0.5515014	
ENSG00000221923		0.5507843	
ENSG00000102452		0.5485816	
ENSG00000154640		0.54809076	
ENSG00000137177		0.547238	
ENSG00000156931		0.547189	
ENSG00000176399		0.5453769	
ENSG00000089094		0.5449779	
ENSG00000198146		0.5427106	
ENSG00000073417		0.54218704	
ENSG00000232956		0.5400459	
ENSG00000104687		0.53903514	
ENSG00000226415		0.5387485	
ENSG00000141576		0.5384829	
ENSG00000072401		0.53843975	
ENSG00000261115		0.5380738	
ENSG00000274561		0.5376968	
ENSG00000204370		0.53675455	
ENSG00000102547		0.5361796	
ENSG00000091490		0.53524196	
ENSG00000259865		0.53510475	
ENSG00000197063		0.5339204	
ENSG00000116455		0.5338254	
ENSG00000035681		0.5337895	
ENSG00000141401		0.53337795	
ENSG00000198270		0.53268665	
ENSG00000186280		0.5317325	
ENSG00000119655		0.5307369	
ENSG00000213694		0.5304192	
ENSG00000171928		0.5303116	
ENSG00000125629		0.53004676	
ENSG00000114480		0.52815914	
ENSG00000157833		0.5281066	
ENSG00000104856		0.52804774	
ENSG00000119938		0.5274227	
ENSG00000141040		0.5273942	
ENSG00000151967		0.5260257	
ENSG00000006652		0.52595806	
ENSG00000104497		0.5257168	
ENSG00000156381		0.52528095	
ENSG00000170266		0.5249155	
ENSG00000137760		0.5248963	
ENSG00000136810		0.5238767	
ENSG00000253251		0.52374804	
ENSG00000163517		0.52340835	
ENSG00000183087		0.5233965	
ENSG00000251580		0.5231879	
ENSG00000154511		0.521977	
ENSG00000229036		0.52039665	
ENSG00000154359		0.5201208	
ENSG00000137880		0.51875365	
ENSG00000115271		0.518608	
ENSG00000197619		0.5184644	
ENSG00000151065		0.51813436	
ENSG00000100744		0.5177939	
ENSG00000216866		0.51774716	
ENSG00000186017		0.5170212	
ENSG00000228638		0.5167069	
ENSG00000100478		0.5163092	
ENSG00000188290		0.516231	
ENSG00000176273		0.5158559	
ENSG00000261366		0.51559144	
ENSG00000143669		0.5153423	
ENSG00000197860		0.5148251	
ENSG00000234782		0.51431	
ENSG00000147650		0.51400757	
ENSG00000056097		0.5139708	
ENSG00000197961		0.5133082	
ENSG00000196950		0.51264024	
ENSG00000112167		0.51245445	
ENSG00000169738		0.5119815	
ENSG00000047634		0.51131546	
ENSG00000260018		0.51046515	
ENSG00000144802		0.5104273	
ENSG00000115084		0.51040804	
ENSG00000136770		0.5100594	
ENSG00000165672		0.5099626	
ENSG00000076685		0.5097673	
ENSG00000280120		0.509343	
ENSG00000138413		0.5092696	
ENSG00000159921		0.50881577	
ENSG00000156958		0.508737	
ENSG00000121897		0.50606114	
ENSG00000124787		0.50537205	
ENSG00000146409		0.5039156	
ENSG00000233913		0.5028831	
ENSG00000072274		0.5015328	
ENSG00000129521		0.50152624	
ENSG00000120685		0.5012691	
ENSG00000108852		0.5009603	
ENSG00000167992		0.5003783	
ENSG00000278053		0.49998143	
ENSG00000155096		0.49968112	
ENSG00000124588		0.4990528	
ENSG00000112972		0.49825695	
ENSG00000120647		0.49787325	
ENSG00000182185		0.4973424	
ENSG00000154920		0.49680647	
ENSG00000171227		0.49668834	
ENSG00000175741		0.49657542	
ENSG00000156273		0.4959165	
ENSG00000173852		0.49576676	
ENSG00000175697		0.4954626	
ENSG00000053770		0.4943514	
ENSG00000052802		0.49327523	
ENSG00000167995		0.4932087	
ENSG00000149262		0.49283206	
ENSG00000162377		0.49240586	
ENSG00000072210		0.4898614	
ENSG00000125648		0.48927143	
ENSG00000156787		0.4891983	
ENSG00000241015		0.48801857	
ENSG00000260916		0.48795676	
ENSG00000069956		0.48743817	
ENSG00000242715		0.4871708	
ENSG00000109929		0.48714617	
ENSG00000280123		0.48706505	
ENSG00000008282		0.48694912	
ENSG00000280832		0.4867587	
ENSG00000224184		0.48661596	
ENSG00000151491		0.4834719	
ENSG00000135002		0.48334578	
ENSG00000257354		0.48317084	
ENSG00000125848		0.48229656	
ENSG00000153130		0.48002055	
ENSG00000111726		0.47951677	
ENSG00000138795		0.479433	
ENSG00000116667		0.47914997	
ENSG00000138621		0.47865412	
ENSG00000163710		0.47839293	
ENSG00000176485		0.47761902	
ENSG00000095066		0.47747386	
ENSG00000153310		0.47717768	
ENSG00000213047		0.47673184	
ENSG00000155097		0.4759987	
ENSG00000168002		0.4756806	
ENSG00000259330		0.47559237	
ENSG00000137463		0.47551608	
ENSG00000168297		0.4753951	
ENSG00000075568		0.47454414	
ENSG00000186130		0.47421113	
ENSG00000101347		0.47405994	
ENSG00000138134		0.47368088	
ENSG00000197977		0.47367135	
ENSG00000099256		0.47339153	
ENSG00000166797		0.47188088	
ENSG00000080546		0.47176737	
ENSG00000165490		0.47092605	
ENSG00000149196		0.47086018	
ENSG00000135698		0.47025773	
ENSG00000100811		0.4699126	
ENSG00000284106		0.46979368	
ENSG00000103160		0.46976864	
ENSG00000095015		0.46961853	
ENSG00000130816		0.46921188	
ENSG00000155275		0.46913096	
ENSG00000282978		0.46896306	
ENSG00000166002		0.46857744	
ENSG00000151014		0.4684052	
ENSG00000100890		0.46830365	
ENSG00000184178		0.46827096	
ENSG00000117450		0.4678012	
ENSG00000105835		0.4670218	
ENSG00000164284		0.46618217	
ENSG00000111875		0.466106	
ENSG00000163249		0.46582586	
ENSG00000233184		0.46480143	
ENSG00000186687		0.46460506	
ENSG00000102098		0.46426907	
ENSG00000133401		0.46416304	
ENSG00000125868		0.46295002	
ENSG00000197563		0.46266875	
ENSG00000133657		0.46164382	
ENSG00000118564		0.46147195	
ENSG00000198729		0.46090576	
ENSG00000120889		0.459703	
ENSG00000183723		0.45965052	
ENSG00000204514		0.45937964	
ENSG00000105849		0.45934057	
ENSG00000105974		0.45926663	
ENSG00000111231		0.4583938	
ENSG00000172936		0.45793882	
ENSG00000196267		0.45686468	
ENSG00000277806		0.45661312	
ENSG00000165997		0.4564376	
ENSG00000162755		0.4562949	
ENSG00000122958		0.45627052	
ENSG00000226686		0.45583102	
ENSG00000067064		0.45497763	
ENSG00000115414		0.45492125	
ENSG00000137513		0.45487574	
ENSG00000204920		0.45466548	
ENSG00000100104		0.45445058	
ENSG00000154277		0.45384574	
ENSG00000109323		0.4533389	
ENSG00000149084		0.45325446	
ENSG00000008086		0.4526411	
ENSG00000159399		0.4513913	
ENSG00000273080		0.45126092	
ENSG00000170345		0.45013234	
ENSG00000229119		0.4499944	
ENSG00000223797		0.4499324	
ENSG00000250303		0.4498919	
ENSG00000101210		0.44979882	
ENSG00000151743		0.44879016	
ENSG00000102543		0.44875783	
ENSG00000177156		0.44833177	
ENSG00000126778		0.4482717	
ENSG00000114573		0.44800183	
ENSG00000164823		0.44793132	
ENSG00000106066		0.4476409	
ENSG00000125962		0.44694424	
ENSG00000138660		0.44687036	
ENSG00000275498		0.44675526	
ENSG00000187957		0.44647804	
ENSG00000148175		0.4463837	
ENSG00000225178		0.44633567	
ENSG00000175600		0.44631565	
ENSG00000164111		0.44602627	
ENSG00000138448		0.44574964	
ENSG00000086619		0.44568264	
ENSG00000061676		0.4454152	
ENSG00000138735		0.44537526	
ENSG00000134330		0.44503224	
ENSG00000113328		0.44490814	
ENSG00000144426		0.44475287	
ENSG00000165244		0.4446729	
ENSG00000029639		0.44449574	
ENSG00000119725		0.44434983	
ENSG00000104490		0.4435228	
ENSG00000111846		0.4430198	
ENSG00000146856		0.44255388	
ENSG00000136098		0.4417544	
ENSG00000166073		0.44113225	
ENSG00000153879		0.4408292	
ENSG00000139826		0.4405497	
ENSG00000196151		0.44038728	
ENSG00000154814		0.43985468	
ENSG00000142892		0.43903476	
ENSG00000244041		0.43898323	
ENSG00000107404		0.4389733	
ENSG00000108094		0.43895984	
ENSG00000010818		0.43877706	
ENSG00000162971		0.43868294	
ENSG00000134278		0.43850324	
ENSG00000172965		0.43793458	
ENSG00000172469		0.4379283	
ENSG00000189143		0.43756783	
ENSG00000116678		0.437474	
ENSG00000059588		0.43722102	
ENSG00000123178		0.43688545	
ENSG00000117984		0.4368705	
ENSG00000196632		0.43675026	
ENSG00000183665		0.4365579	
ENSG00000176407		0.4364233	
ENSG00000221968		0.4355095	
ENSG00000243199		0.43531078	
ENSG00000197498		0.43505356	
ENSG00000133627		0.43480036	
ENSG00000198015		0.43458736	
ENSG00000081377		0.4340601	
ENSG00000196911		0.4338002	
ENSG00000198380		0.43341303	
ENSG00000130513		0.43337014	
ENSG00000125898		0.43264672	
ENSG00000070087		0.4325242	
ENSG00000172409		0.432245	
ENSG00000059758		0.4320959	
ENSG00000081087		0.4319854	
ENSG00000186073		0.43173382	
ENSG00000196812		0.43149045	
ENSG00000166823		0.4310046	
ENSG00000134013		0.4309235	
ENSG00000119986		0.43083632	
ENSG00000076706		0.4298837	
ENSG00000089123		0.42971042	
ENSG00000177051		0.42967933	
ENSG00000233264		0.4294885	
ENSG00000026103		0.4294542	
ENSG00000177855		0.42889047	
ENSG00000146350		0.4284895	
ENSG00000029153		0.4270055	
ENSG00000111860		0.4270029	
ENSG00000011478		0.4269316	
ENSG00000100353		0.42688984	
ENSG00000137193		0.4265625	
ENSG00000146373		0.42568403	
ENSG00000175348		0.42510277	
ENSG00000122417		0.42472538	
ENSG00000184635		0.42428654	
ENSG00000167325		0.42393264	
ENSG00000104756		0.4233515	
ENSG00000177879		0.42332	
ENSG00000136521		0.42298692	
ENSG00000135205		0.422939	
ENSG00000111981		0.42258096	
ENSG00000158985		0.42185676	
ENSG00000171612		0.42177323	
ENSG00000164070		0.4215757	
ENSG00000278771		0.4215285	
ENSG00000220848		0.41959205	
ENSG00000089157		0.41920987	
ENSG00000104290		0.41906452	
ENSG00000147155		0.41862348	
ENSG00000174842		0.41793483	
ENSG00000113580		0.4176878	
ENSG00000152382		0.4176583	
ENSG00000137168		0.4176074	
ENSG00000185947		0.41745052	
ENSG00000049167		0.41731668	
ENSG00000144677		0.41660422	
ENSG00000215908		0.41605142	
ENSG00000283103		0.4151192	
ENSG00000143815		0.4149007	
ENSG00000140859		0.4146485	
ENSG00000151883		0.41424295	
ENSG00000164406		0.41410634	
ENSG00000225975		0.41406247	
ENSG00000136158		0.41375113	
ENSG00000027697		0.41358045	
ENSG00000141458		0.41357216	
ENSG00000134255		0.41340846	
ENSG00000103253		0.4132139	
ENSG00000106780		0.41309163	
ENSG00000130772		0.41240472	
ENSG00000120526		0.41191453	
ENSG00000132967		0.41189566	
ENSG00000121579		0.41149572	
ENSG00000239213		0.41137254	
ENSG00000219481		0.41126746	
ENSG00000224411		0.41125527	
ENSG00000112149		0.41106826	
ENSG00000175197		0.41100717	
ENSG00000073849		0.410948	
ENSG00000211448		0.4109168	
ENSG00000170545		0.41062424	
ENSG00000134108		0.4104307	
ENSG00000120519		0.4101261	
ENSG00000127328		0.4098919	
ENSG00000125967		0.40920353	
ENSG00000198924		0.40814474	
ENSG00000230409		0.40781602	
ENSG00000137332		0.40771827	
ENSG00000009413		0.40767542	
ENSG00000166986		0.40745112	
ENSG00000068697		0.4074502	
ENSG00000227376		0.40718153	
ENSG00000138685		0.40715772	
ENSG00000170903		0.4070878	
ENSG00000139116		0.40707728	
ENSG00000146085		0.4069433	
ENSG00000149483		0.4065846	
ENSG00000165832		0.40655422	
ENSG00000116791		0.40610582	
ENSG00000058866		0.40609252	
ENSG00000122643		0.4059259	
ENSG00000136536		0.40435898	
ENSG00000154813		0.40419874	
ENSG00000171488		0.403888	
ENSG00000134684		0.40387943	
ENSG00000176597		0.4038169	
ENSG00000186272		0.40379915	
ENSG00000144182		0.40292528	
ENSG00000189007		0.40287486	
ENSG00000169902		0.4026201	
ENSG00000106976		0.40237498	
ENSG00000267152		0.40213385	
ENSG00000131389		0.40202257	
ENSG00000279089		0.4018831	
ENSG00000123353		0.40184605	
ENSG00000184371		0.40120888	
ENSG00000111666		0.4006341	
ENSG00000070214		0.40050367	
ENSG00000163684		0.4002215	
ENSG00000159788		0.4000398	
ENSG00000139668		0.39998254	
ENSG00000183023		0.39982468	
ENSG00000148154		0.39883956	
ENSG00000181026		0.39882994	
ENSG00000058799		0.39798135	
ENSG00000134153		0.39789495	
ENSG00000161813		0.3977544	
ENSG00000180354		0.39755192	
ENSG00000114125		0.39745927	
ENSG00000168672		0.39740348	
ENSG00000187531		0.39717942	
ENSG00000118855		0.39688623	
ENSG00000128654		0.39660358	
ENSG00000230590		0.3963648	
ENSG00000277462		0.39633524	
ENSG00000198805		0.3961487	
ENSG00000224699		0.39595497	
ENSG00000197056		0.39518788	
ENSG00000188647		0.39458513	
ENSG00000218996		0.39455232	
ENSG00000164983		0.39442414	
ENSG00000168288		0.39428213	
ENSG00000151287		0.39399683	
ENSG00000049883		0.39385867	
ENSG00000182512		0.3933241	
ENSG00000148848		0.3931548	
ENSG00000174032		0.39284167	
ENSG00000134070		0.39235157	
ENSG00000132406		0.39228165	
ENSG00000130347		0.39183867	
ENSG00000170312		0.39164716	
ENSG00000123143		0.39149258	
ENSG00000144026		0.39145678	
ENSG00000113966		0.39093137	
ENSG00000162409		0.39076036	
ENSG00000082258		0.3904635	
ENSG00000132646		0.3904378	
ENSG00000081181		0.39043486	
ENSG00000171984		0.3903267	
ENSG00000072954		0.39030036	
ENSG00000165392		0.38977733	
ENSG00000182916		0.38924733	
ENSG00000163607		0.38891822	
ENSG00000155858		0.38879442	
ENSG00000279673		0.38837144	
ENSG00000119139		0.38806814	
ENSG00000248019		0.38769746	
ENSG00000170775		0.38726833	
ENSG00000213190		0.38696283	
ENSG00000186615		0.3868125	
ENSG00000130517		0.3862941	
ENSG00000134574		0.3862291	
ENSG00000157617		0.38533127	
ENSG00000087299		0.3852823	
ENSG00000204611		0.3848613	
ENSG00000166575		0.384744	
ENSG00000109911		0.38428792	
ENSG00000276045		0.3841275	
ENSG00000128965		0.3840403	
ENSG00000138029		0.3840403	
ENSG00000166949		0.38341847	
ENSG00000268205		0.38332257	
ENSG00000130024		0.38306805	
ENSG00000122873		0.38269153	
ENSG00000183751		0.3825121	
ENSG00000099899		0.38223708	
ENSG00000256771		0.38200492	
ENSG00000101417		0.38146275	
ENSG00000186480		0.38142475	
ENSG00000112773		0.38129508	
ENSG00000158201		0.38050237	
ENSG00000248483		0.38022396	
ENSG00000143891		0.38015276	
ENSG00000172115		0.37946722	
ENSG00000234912		0.37900713	
ENSG00000108061		0.3788534	
ENSG00000101144		0.37862897	
ENSG00000167193		0.37798288	
ENSG00000137944		0.37777126	
ENSG00000081913		0.37771487	
ENSG00000282851		0.37753546	
ENSG00000118508		0.3771444	
ENSG00000153339		0.37713403	
ENSG00000197780		0.37670687	
ENSG00000176124		0.376596	
ENSG00000156508		0.37645423	
ENSG00000111843		0.37636945	
ENSG00000005436		0.3761954	
ENSG00000083457		0.37497687	
ENSG00000141424		0.37385526	
ENSG00000117280		0.37346908	
ENSG00000131015		0.37312353	
ENSG00000146386		0.373024	
ENSG00000159905		0.37298104	
ENSG00000146909		0.3727344	
ENSG00000206560		0.3726186	
ENSG00000113070		0.37261555	
ENSG00000121350		0.3724535	
ENSG00000155287		0.37194455	
ENSG00000178381		0.37165916	
ENSG00000150787		0.37155133	
ENSG00000125812		0.37128472	
ENSG00000171448		0.3712272	
ENSG00000124767		0.37087563	
ENSG00000111962		0.3702286	
ENSG00000233016		0.37011212	
ENSG00000110330		0.37000966	
ENSG00000135679		0.36996144	
ENSG00000279267		0.3697569	
ENSG00000101843		0.36929312	
ENSG00000259943		0.36875308	
ENSG00000157193		0.36871675	
ENSG00000134444		0.36850342	
ENSG00000134291		0.3682637	
ENSG00000171016		0.36817494	
ENSG00000100439		0.368138	
ENSG00000276234		0.3681076	
ENSG00000141076		0.36802924	
ENSG00000129625		0.36691648	
ENSG00000116815		0.36681303	
ENSG00000109133		0.36676565	
ENSG00000165240		0.36643332	
ENSG00000124641		0.36588424	
ENSG00000157800		0.3658394	
ENSG00000116478		0.36572158	
ENSG00000261824		0.3652738	
ENSG00000126249		0.36527205	
ENSG00000115963		0.36512938	
ENSG00000171503		0.36506876	
ENSG00000126226		0.364889	
ENSG00000115520		0.36488703	
ENSG00000107863		0.3646572	
ENSG00000143493		0.36445585	
ENSG00000236830		0.36431205	
ENSG00000117479		0.3637029	
ENSG00000278133		0.36361536	
ENSG00000147996		0.36353403	
ENSG00000165732		0.3634	
ENSG00000260747		0.36321592	
ENSG00000170390		0.36311898	
ENSG00000167842		0.36256292	
ENSG00000181896		0.362091	
ENSG00000104324		0.3613893	
ENSG00000023902		0.36128753	
ENSG00000273723		0.3612133	
ENSG00000075131		0.3610022	
ENSG00000135245		0.3609891	
ENSG00000170448		0.3608867	
ENSG00000139323		0.36071673	
ENSG00000087842		0.3606616	
ENSG00000170322		0.36061412	
ENSG00000050165		0.36051053	
ENSG00000137955		0.36049572	
ENSG00000278390		0.36015055	
ENSG00000115540		0.35976487	
ENSG00000174943		0.35964411	
ENSG00000105829		0.3595019	
ENSG00000165476		0.3593246	
ENSG00000131373		0.35903186	
ENSG00000196656		0.35892168	
ENSG00000162368		0.3586506	
ENSG00000139684		0.35856968	
ENSG00000117525		0.3585565	
ENSG00000104228		0.35848594	
ENSG00000172889		0.35814667	
ENSG00000197989		0.3576237	
ENSG00000221890		0.3574979	
ENSG00000074416		0.35696843	
ENSG00000143952		0.35694733	
ENSG00000117151		0.3567323	
ENSG00000164163		0.3563912	
ENSG00000162733		0.35621524	
ENSG00000234741		0.35618818	
ENSG00000130413		0.35617447	
ENSG00000152242		0.3561049	
ENSG00000131069		0.35608682	
ENSG00000112697		0.3559813	
ENSG00000136783		0.35583103	
ENSG00000107798		0.35557666	
ENSG00000163867		0.3554784	
ENSG00000164040		0.35546407	
ENSG00000132849		0.35536972	
ENSG00000149591		0.35533783	
ENSG00000084073		0.35477418	
ENSG00000107872		0.354712	
ENSG00000257151		0.3544842	
ENSG00000177225		0.35445166	
ENSG00000164219		0.35440797	
ENSG00000197050		0.35430688	
ENSG00000196305		0.35415423	
ENSG00000115902		0.35412243	
ENSG00000124784		0.35410994	
ENSG00000126790		0.3538739	
ENSG00000198342		0.35347253	
ENSG00000110958		0.35339007	
ENSG00000079462		0.35255766	
ENSG00000011426		0.35247558	
ENSG00000150510		0.35204268	
ENSG00000181619		0.35183752	
ENSG00000111358		0.35175753	
ENSG00000117448		0.3515967	
ENSG00000152700		0.3514967	
ENSG00000183605		0.35147437	
ENSG00000138738		0.35127503	
ENSG00000233476		0.35118136	
ENSG00000100417		0.35107026	
ENSG00000163322		0.35095948	
ENSG00000007376		0.35046136	
ENSG00000175354		0.35037687	
ENSG00000077147		0.3498482	
ENSG00000197070		0.3493176	
ENSG00000066027		0.34924197	
ENSG00000077713		0.34907508	
ENSG00000112200		0.3488794	
ENSG00000127995		0.34877914	
ENSG00000101849		0.34841418	
ENSG00000113578		0.34820548	
ENSG00000205060		0.34808302	
ENSG00000156136		0.3479966	
ENSG00000168374		0.3478132	
