NAME	TITLE	SCORE	
ENSG00000105327		1.2958893	
ENSG00000167900		1.2938001	
ENSG00000143819		1.2935416	
ENSG00000106366		1.289109	
ENSG00000105281		1.2886726	
ENSG00000167779		1.286522	
ENSG00000163710		1.2840183	
ENSG00000101210		1.2840141	
ENSG00000119986		1.2780627	
ENSG00000213261		1.2554057	
ENSG00000086730		1.253012	
ENSG00000176142		1.2519375	
ENSG00000167995		1.2450321	
ENSG00000168209		1.2316561	
ENSG00000231767		1.2293022	
ENSG00000138166		1.2123291	
ENSG00000233762		1.205058	
ENSG00000124762		1.2030845	
ENSG00000138744		1.1977818	
ENSG00000112378		1.1970812	
ENSG00000140105		1.1949222	
ENSG00000187840		1.1916475	
ENSG00000105835		1.1901304	
ENSG00000214050		1.1899784	
ENSG00000165490		1.1899585	
ENSG00000099875		1.1896727	
ENSG00000248278		1.1872967	
ENSG00000269439		1.1750947	
ENSG00000203865		1.1740282	
ENSG00000198805		1.1713833	
ENSG00000179750		1.1682562	
ENSG00000221926		1.1667094	
ENSG00000161179		1.1646959	
ENSG00000077152		1.1635907	
ENSG00000125454		1.1574893	
ENSG00000211584		1.1572715	
ENSG00000214530		1.1546743	
ENSG00000174939		1.1487203	
ENSG00000128272		1.1483599	
ENSG00000148841		1.1445217	
ENSG00000152056		1.1421244	
ENSG00000130695		1.1418024	
ENSG00000070540		1.136635	
ENSG00000104687		1.1328604	
ENSG00000001084		1.1321427	
ENSG00000106948		1.1318445	
ENSG00000178105		1.1262612	
ENSG00000174307		1.1253368	
ENSG00000112379		1.1248944	
ENSG00000239523		1.1234362	
ENSG00000168517		1.1192005	
ENSG00000172244		1.1180644	
ENSG00000090013		1.1113251	
ENSG00000159885		1.1110245	
ENSG00000119922		1.1039289	
ENSG00000144645		1.1027906	
ENSG00000230409		1.1024733	
ENSG00000101057		1.1009811	
ENSG00000175906		1.099092	
ENSG00000197019		1.0974959	
ENSG00000011422		1.0953823	
ENSG00000120756		1.0936048	
ENSG00000154277		1.0932398	
ENSG00000117010		1.0929066	
ENSG00000117410		1.0920733	
ENSG00000131944		1.0907844	
ENSG00000110619		1.0814639	
ENSG00000115295		1.0809615	
ENSG00000109674		1.0801135	
ENSG00000151014		1.0751488	
ENSG00000143162		1.0733925	
ENSG00000171223		1.0725875	
ENSG00000170965		1.0672876	
ENSG00000104863		1.0645858	
ENSG00000129173		1.0644182	
ENSG00000116514		1.0584965	
ENSG00000107968		1.0583369	
ENSG00000170293		1.058168	
ENSG00000168003		1.0579307	
ENSG00000225159		1.0562212	
ENSG00000172889		1.0552148	
ENSG00000260490		1.0527481	
ENSG00000177426		1.0501988	
ENSG00000108176		1.0473359	
ENSG00000162772		1.0420654	
ENSG00000166908		1.0413939	
ENSG00000120875		1.0379635	
ENSG00000156804		1.0374845	
ENSG00000166750		1.0340456	
ENSG00000173276		1.0327685	
ENSG00000085662		1.0325879	
ENSG00000143476		1.0289806	
ENSG00000276075		1.0267762	
ENSG00000156453		1.0219464	
ENSG00000183828		1.0214067	
ENSG00000153879		1.0190414	
ENSG00000230896		1.0184841	
ENSG00000100219		1.0182363	
ENSG00000197063		1.0181857	
ENSG00000175213		1.017633	
ENSG00000173928		1.0165874	
ENSG00000249485		1.0164944	
ENSG00000264808		1.0154514	
ENSG00000198832		1.0152389	
ENSG00000162595		1.0150752	
ENSG00000167920		1.0063885	
ENSG00000152049		1.0042781	
ENSG00000233384		1.0041881	
ENSG00000168159		1.00371	
ENSG00000120129		1.0015855	
ENSG00000144554		0.9995846	
ENSG00000134684		0.99944526	
ENSG00000140830		0.99931335	
ENSG00000136826		0.9990049	
ENSG00000229119		0.99782896	
ENSG00000121900		0.99710333	
ENSG00000173812		0.99510163	
ENSG00000111231		0.9949228	
ENSG00000152684		0.9941985	
ENSG00000109062		0.99320793	
ENSG00000143369		0.9932072	
ENSG00000146410		0.9921525	
ENSG00000164949		0.99198544	
ENSG00000237493		0.9918758	
ENSG00000163050		0.9898478	
ENSG00000164823		0.98706895	
ENSG00000165046		0.9861802	
ENSG00000183010		0.9861757	
ENSG00000103253		0.9859603	
ENSG00000163931		0.9827521	
ENSG00000226564		0.9804075	
ENSG00000180806		0.98005277	
ENSG00000090861		0.97976404	
ENSG00000119703		0.97732234	
ENSG00000072954		0.9762913	
ENSG00000178401		0.9747355	
ENSG00000142751		0.9743036	
ENSG00000006837		0.97389245	
ENSG00000108179		0.9732636	
ENSG00000196839		0.97310704	
ENSG00000196656		0.97214466	
ENSG00000258704		0.971623	
ENSG00000118508		0.97090685	
ENSG00000183763		0.9705479	
ENSG00000143575		0.9691139	
ENSG00000102393		0.96882325	
ENSG00000111371		0.9666055	
ENSG00000214182		0.96615475	
ENSG00000230629		0.9658578	
ENSG00000227540		0.9656746	
ENSG00000134202		0.96364427	
ENSG00000031698		0.9611481	
ENSG00000175701		0.96102345	
ENSG00000170545		0.960703	
ENSG00000143067		0.960065	
ENSG00000106266		0.95836264	
ENSG00000109854		0.9574366	
ENSG00000113638		0.9573335	
ENSG00000104221		0.9572884	
ENSG00000212664		0.95529646	
ENSG00000142657		0.953222	
ENSG00000094804		0.9520139	
ENSG00000185697		0.95148766	
ENSG00000137288		0.9513947	
ENSG00000117450		0.95092034	
ENSG00000246263		0.9507432	
ENSG00000104450		0.95060164	
ENSG00000131015		0.9500319	
ENSG00000116717		0.9494428	
ENSG00000129245		0.9493723	
ENSG00000122971		0.94853735	
ENSG00000134574		0.94757575	
ENSG00000127528		0.9474736	
ENSG00000177602		0.9457169	
ENSG00000091651		0.94501853	
ENSG00000186364		0.9438683	
ENSG00000236824		0.94368845	
ENSG00000155090		0.9410839	
ENSG00000196449		0.9403049	
ENSG00000166986		0.93913686	
ENSG00000277998		0.9389074	
ENSG00000180385		0.93788195	
ENSG00000006652		0.9376746	
ENSG00000100417		0.93712837	
ENSG00000236810		0.93705267	
ENSG00000169136		0.936075	
ENSG00000119655		0.9359894	
ENSG00000106245		0.93532354	
ENSG00000260916		0.9343568	
ENSG00000122861		0.93297064	
ENSG00000137434		0.9307705	
ENSG00000134109		0.9306647	
ENSG00000239713		0.9303707	
ENSG00000133639		0.92884976	
ENSG00000065621		0.92752045	
ENSG00000138646		0.92650586	
ENSG00000112096		0.92625564	
ENSG00000156502		0.9259006	
ENSG00000140941		0.9253215	
ENSG00000131351		0.9247375	
ENSG00000221869		0.9246296	
ENSG00000185909		0.92396814	
ENSG00000139410		0.92036206	
ENSG00000110711		0.9197737	
ENSG00000015475		0.9196937	
ENSG00000141401		0.9188057	
ENSG00000163472		0.9187374	
ENSG00000172366		0.91664815	
ENSG00000183087		0.9164789	
ENSG00000104976		0.9154263	
ENSG00000153044		0.9110261	
ENSG00000163171		0.90748304	
ENSG00000100162		0.9020047	
ENSG00000120539		0.9002194	
ENSG00000023902		0.8998906	
ENSG00000130312		0.8996839	
ENSG00000135069		0.8967285	
ENSG00000137880		0.8966233	
ENSG00000114784		0.8958524	
ENSG00000120306		0.89562875	
ENSG00000183072		0.89463705	
ENSG00000187266		0.89444155	
ENSG00000070495		0.8935566	
ENSG00000142046		0.8927477	
ENSG00000088448		0.89147466	
ENSG00000168994		0.8905467	
ENSG00000106305		0.8884817	
ENSG00000183597		0.8877575	
ENSG00000260442		0.8873513	
ENSG00000172409		0.8871922	
ENSG00000123395		0.8861127	
ENSG00000100749		0.8851393	
ENSG00000157514		0.88489246	
ENSG00000196365		0.88412434	
ENSG00000119899		0.88354796	
ENSG00000141934		0.8828503	
ENSG00000135124		0.88275415	
ENSG00000124688		0.88133156	
ENSG00000092621		0.88106906	
ENSG00000114767		0.8807889	
ENSG00000100439		0.8776074	
ENSG00000173207		0.8769502	
ENSG00000103121		0.87473977	
ENSG00000182993		0.87436473	
ENSG00000250182		0.872853	
ENSG00000182916		0.8727563	
ENSG00000058866		0.86854935	
ENSG00000124243		0.86660177	
ENSG00000121064		0.8660829	
ENSG00000177337		0.8653094	
ENSG00000184205		0.8645481	
ENSG00000146670		0.8635104	
ENSG00000144199		0.86347926	
ENSG00000155962		0.8627453	
ENSG00000070501		0.86258227	
ENSG00000165644		0.8620974	
ENSG00000184227		0.86148363	
ENSG00000123268		0.86141413	
ENSG00000135951		0.8586645	
ENSG00000198270		0.85809493	
ENSG00000101084		0.8579954	
ENSG00000126903		0.8561925	
ENSG00000104419		0.8549543	
ENSG00000197989		0.85369825	
ENSG00000106992		0.8536199	
ENSG00000187051		0.85064673	
ENSG00000149792		0.84854376	
ENSG00000171311		0.8484026	
ENSG00000174276		0.84828836	
ENSG00000168061		0.84448457	
ENSG00000218996		0.8412194	
ENSG00000220848		0.84032345	
ENSG00000127423		0.83929276	
ENSG00000161298		0.83899945	
ENSG00000229944		0.8379275	
ENSG00000167969		0.8358787	
ENSG00000234782		0.83579564	
ENSG00000173545		0.8345534	
ENSG00000128590		0.8342908	
ENSG00000145390		0.83288836	
ENSG00000143479		0.8322627	
ENSG00000177410		0.8313252	
ENSG00000030582		0.82966524	
ENSG00000114796		0.8291298	
ENSG00000157613		0.8286946	
ENSG00000166823		0.8281824	
ENSG00000167700		0.8253025	
ENSG00000205659		0.824423	
ENSG00000130772		0.82438815	
ENSG00000126249		0.82330126	
ENSG00000148335		0.82265556	
ENSG00000135454		0.8196227	
ENSG00000131100		0.8195649	
ENSG00000130305		0.8192986	
ENSG00000063854		0.81894577	
ENSG00000160888		0.8187121	
ENSG00000184162		0.8183433	
ENSG00000106538		0.81724066	
ENSG00000267454		0.8164948	
ENSG00000146677		0.8158635	
ENSG00000113407		0.8141234	
ENSG00000130734		0.81254345	
ENSG00000244716		0.81091964	
ENSG00000282105		0.8108728	
ENSG00000124145		0.80647415	
ENSG00000185803		0.8054244	
ENSG00000258199		0.804005	
ENSG00000101624		0.80393934	
ENSG00000164932		0.8038141	
ENSG00000140545		0.8036023	
ENSG00000120647		0.80344415	
ENSG00000087842		0.801976	
ENSG00000162396		0.8017737	
ENSG00000184575		0.80096316	
ENSG00000119537		0.79976815	
ENSG00000164051		0.7997043	
ENSG00000126749		0.7992545	
ENSG00000143303		0.799225	
ENSG00000182199		0.79912424	
ENSG00000100814		0.7987897	
ENSG00000095203		0.7987834	
ENSG00000095209		0.7985072	
ENSG00000108479		0.7979006	
ENSG00000133119		0.7975369	
ENSG00000165105		0.79686874	
ENSG00000151725		0.79603463	
ENSG00000174371		0.7942605	
ENSG00000115520		0.79326385	
ENSG00000109819		0.7922436	
ENSG00000065060		0.79195464	
ENSG00000181026		0.78993374	
ENSG00000177156		0.78744054	
ENSG00000256124		0.7868533	
ENSG00000159921		0.7858696	
ENSG00000267041		0.78239155	
ENSG00000109618		0.7823564	
ENSG00000023330		0.7819093	
ENSG00000185100		0.78137654	
ENSG00000051596		0.78116226	
ENSG00000105011		0.77824795	
ENSG00000197776		0.77763903	
ENSG00000139618		0.77706987	
ENSG00000126453		0.776352	
ENSG00000143543		0.7761511	
ENSG00000137947		0.7753954	
ENSG00000175606		0.7749728	
ENSG00000139514		0.774858	
ENSG00000213626		0.7743765	
ENSG00000118402		0.77273977	
ENSG00000116584		0.7727017	
ENSG00000153363		0.77249783	
ENSG00000255717		0.77205724	
ENSG00000234741		0.77176213	
ENSG00000186076		0.7711661	
ENSG00000179918		0.76955473	
ENSG00000089248		0.76953655	
ENSG00000127220		0.7690849	
ENSG00000157680		0.768595	
ENSG00000189308		0.7674756	
ENSG00000132661		0.7667674	
ENSG00000116670		0.7660797	
ENSG00000117984		0.76409733	
ENSG00000166770		0.7639409	
ENSG00000132823		0.7626069	
ENSG00000025434		0.76101863	
ENSG00000169241		0.760636	
ENSG00000169972		0.7600811	
ENSG00000165244		0.7600769	
ENSG00000104635		0.75833875	
ENSG00000171848		0.757038	
ENSG00000086289		0.75680614	
ENSG00000147536		0.7556682	
ENSG00000152078		0.7556487	
ENSG00000101400		0.7545089	
ENSG00000130748		0.7542048	
ENSG00000105612		0.7538979	
ENSG00000136003		0.75373024	
ENSG00000133818		0.7526203	
ENSG00000141452		0.7523567	
ENSG00000171763		0.75122416	
ENSG00000005884		0.75071996	
ENSG00000137463		0.7502501	
ENSG00000128524		0.74998486	
ENSG00000129521		0.7496532	
ENSG00000164109		0.74912894	
ENSG00000099341		0.7486777	
ENSG00000234745		0.74829817	
ENSG00000068028		0.7477417	
ENSG00000243364		0.74766654	
ENSG00000125977		0.74750674	
ENSG00000156802		0.74583244	
ENSG00000178464		0.7455649	
ENSG00000138363		0.74531406	
ENSG00000117448		0.7450871	
ENSG00000179833		0.7448029	
ENSG00000142546		0.74435997	
ENSG00000196754		0.74393225	
ENSG00000106780		0.743011	
ENSG00000186300		0.7430059	
ENSG00000160447		0.7418824	
ENSG00000112877		0.73915356	
ENSG00000196466		0.73858005	
ENSG00000175854		0.7359498	
ENSG00000117479		0.73583835	
ENSG00000117118		0.7349655	
ENSG00000105672		0.73481566	
ENSG00000124226		0.73332745	
ENSG00000197885		0.7315272	
ENSG00000125740		0.7310622	
ENSG00000109445		0.7303092	
ENSG00000167468		0.73015606	
ENSG00000151287		0.7298637	
ENSG00000155099		0.72980165	
ENSG00000121897		0.7289651	
ENSG00000156831		0.72775507	
ENSG00000134070		0.7275094	
ENSG00000185262		0.7271049	
ENSG00000164087		0.72552186	
ENSG00000168228		0.72428715	
ENSG00000170779		0.72412926	
ENSG00000115963		0.72410154	
ENSG00000124171		0.7240506	
ENSG00000164463		0.72259253	
ENSG00000065054		0.7207809	
ENSG00000064763		0.7199227	
ENSG00000162542		0.71957403	
ENSG00000135297		0.71957266	
ENSG00000141499		0.71906644	
ENSG00000130733		0.7189266	
ENSG00000100300		0.71868134	
ENSG00000128335		0.71865916	
ENSG00000163882		0.71578777	
ENSG00000115758		0.7149756	
ENSG00000162924		0.71417594	
ENSG00000214087		0.7133766	
ENSG00000145050		0.7128535	
ENSG00000169220		0.7126056	
ENSG00000161513		0.71245444	
ENSG00000185164		0.71157587	
ENSG00000231841		0.7108458	
ENSG00000128513		0.71046704	
ENSG00000011478		0.7088039	
ENSG00000071539		0.707764	
ENSG00000168792		0.707665	
ENSG00000253341		0.7073813	
ENSG00000175061		0.7070492	
ENSG00000232956		0.70609814	
ENSG00000254858		0.7056812	
ENSG00000106268		0.7055822	
ENSG00000213442		0.70449233	
ENSG00000165678		0.70442915	
ENSG00000019549		0.70405	
ENSG00000226085		0.70338243	
ENSG00000221963		0.70331633	
ENSG00000164002		0.7028736	
ENSG00000145819		0.7024385	
ENSG00000156384		0.702258	
ENSG00000244005		0.7007722	
ENSG00000224831		0.700588	
ENSG00000164011		0.6999463	
ENSG00000144655		0.69846094	
ENSG00000221968		0.69791937	
ENSG00000169689		0.69743186	
ENSG00000082213		0.6973301	
ENSG00000145391		0.6965468	
ENSG00000075340		0.69610405	
ENSG00000143320		0.6945797	
ENSG00000170425		0.69407636	
ENSG00000102096		0.69313097	
ENSG00000127952		0.6916858	
ENSG00000113013		0.68983686	
ENSG00000173653		0.6894613	
ENSG00000148120		0.6894517	
ENSG00000197568		0.68872267	
ENSG00000167543		0.6886915	
ENSG00000213080		0.68858165	
ENSG00000116830		0.68849725	
ENSG00000130559		0.6882647	
ENSG00000185798		0.68729746	
ENSG00000118515		0.68563384	
ENSG00000106477		0.68503106	
ENSG00000136514		0.68366516	
ENSG00000234608		0.68357825	
ENSG00000103876		0.68263054	
ENSG00000099860		0.68221915	
ENSG00000066926		0.68206775	
ENSG00000184371		0.6820344	
ENSG00000166803		0.68189365	
ENSG00000005189		0.68151337	
ENSG00000142544		0.6811943	
ENSG00000164032		0.68046945	
ENSG00000068120		0.6792087	
ENSG00000267106		0.67920166	
ENSG00000148834		0.67870516	
ENSG00000110721		0.67794424	
ENSG00000065328		0.6772966	
ENSG00000251141		0.67698723	
ENSG00000139173		0.6767745	
ENSG00000123240		0.67659783	
ENSG00000168917		0.67640406	
ENSG00000213553		0.67624813	
ENSG00000154144		0.6757432	
ENSG00000004478		0.6743152	
ENSG00000007866		0.6737929	
ENSG00000137575		0.67378175	
ENSG00000109519		0.6737134	
ENSG00000102978		0.6732799	
ENSG00000196976		0.67305416	
ENSG00000141076		0.67234117	
ENSG00000179632		0.6723255	
ENSG00000151131		0.6722967	
ENSG00000253320		0.67098314	
ENSG00000140859		0.670889	
ENSG00000135919		0.6696361	
ENSG00000166508		0.669489	
ENSG00000118960		0.66927147	
ENSG00000104889		0.66871387	
ENSG00000132481		0.6685748	
ENSG00000136982		0.66763794	
ENSG00000005243		0.66734755	
ENSG00000101040		0.6673227	
ENSG00000175600		0.6672242	
ENSG00000124659		0.6667196	
ENSG00000079616		0.66538596	
ENSG00000103160		0.6651996	
ENSG00000178385		0.66489637	
ENSG00000103021		0.66487193	
ENSG00000175756		0.6647624	
ENSG00000173020		0.66422606	
ENSG00000133321		0.66405886	
ENSG00000164611		0.66396356	
ENSG00000140332		0.6636293	
ENSG00000279602		0.66331154	
ENSG00000205643		0.6630941	
ENSG00000171425		0.66198325	
ENSG00000126456		0.6619824	
ENSG00000184281		0.6618272	
ENSG00000171928		0.6608134	
ENSG00000049860		0.6600428	
ENSG00000128881		0.65917784	
ENSG00000013583		0.6588647	
ENSG00000072210		0.6588242	
ENSG00000127554		0.6587805	
ENSG00000165891		0.65852314	
ENSG00000111641		0.6569963	
ENSG00000164733		0.65696836	
ENSG00000164967		0.6558658	
ENSG00000144959		0.6555979	
ENSG00000100196		0.6552729	
ENSG00000175376		0.65490055	
ENSG00000102221		0.6546904	
ENSG00000139579		0.6541856	
ENSG00000214756		0.65418464	
ENSG00000173334		0.6539447	
ENSG00000223532		0.6538327	
ENSG00000197180		0.65325093	
ENSG00000148926		0.6522532	
ENSG00000085871		0.6513902	
ENSG00000106399		0.6512776	
ENSG00000109919		0.6508954	
ENSG00000141101		0.6507337	
ENSG00000189077		0.6502143	
ENSG00000187735		0.6495005	
ENSG00000092208		0.6494795	
ENSG00000203875		0.64899135	
ENSG00000119938		0.6484938	
ENSG00000118804		0.64830345	
ENSG00000246089		0.64805245	
ENSG00000136888		0.6480247	
ENSG00000175602		0.6470283	
ENSG00000123143		0.64673865	
ENSG00000182154		0.6460049	
ENSG00000141510		0.6459749	
ENSG00000213523		0.64572984	
ENSG00000111912		0.6450583	
ENSG00000125995		0.6449565	
ENSG00000041988		0.64495176	
ENSG00000154920		0.64447117	
ENSG00000196151		0.6443413	
ENSG00000023572		0.6441967	
ENSG00000136840		0.64412534	
ENSG00000198855		0.64393204	
ENSG00000137876		0.6418657	
ENSG00000166411		0.6417473	
ENSG00000101000		0.6416202	
ENSG00000247796		0.6415696	
ENSG00000153094		0.6413731	
ENSG00000136235		0.6404817	
ENSG00000107872		0.6402197	
ENSG00000168411		0.640166	
ENSG00000150961		0.640159	
ENSG00000084623		0.63977873	
ENSG00000198380		0.63886154	
ENSG00000168672		0.6388126	
ENSG00000167112		0.6387777	
ENSG00000152439		0.63875425	
ENSG00000006704		0.6385697	
ENSG00000115286		0.6382738	
ENSG00000116044		0.63810605	
ENSG00000129696		0.6378736	
ENSG00000108639		0.6377536	
ENSG00000116221		0.63764536	
ENSG00000148154		0.6365023	
ENSG00000187193		0.63647884	
ENSG00000105793		0.6349249	
ENSG00000110536		0.63490033	
ENSG00000147894		0.6348343	
ENSG00000198841		0.63434285	
ENSG00000155906		0.6341315	
ENSG00000106615		0.6340988	
ENSG00000124570		0.63391346	
ENSG00000240356		0.63370603	
ENSG00000083290		0.63282174	
ENSG00000172336		0.6324088	
ENSG00000120910		0.63218075	
ENSG00000159228		0.63166964	
ENSG00000173621		0.6309562	
ENSG00000179933		0.63015366	
ENSG00000181788		0.6300279	
ENSG00000135211		0.62994397	
ENSG00000105671		0.629701	
ENSG00000179115		0.6292326	
ENSG00000173171		0.62920606	
ENSG00000179859		0.6286267	
ENSG00000155097		0.6284444	
ENSG00000177842		0.6281191	
ENSG00000173113		0.62790954	
ENSG00000175182		0.62741625	
ENSG00000263563		0.62712127	
ENSG00000010626		0.62562084	
ENSG00000114021		0.62556285	
ENSG00000084072		0.6254697	
ENSG00000174851		0.6252948	
ENSG00000089818		0.62523	
ENSG00000197779		0.6249968	
ENSG00000184635		0.62425244	
ENSG00000163938		0.62358695	
ENSG00000095380		0.6231878	
ENSG00000100994		0.6226856	
ENSG00000203760		0.6224835	
ENSG00000149929		0.62222105	
ENSG00000155158		0.62085515	
ENSG00000088451		0.6202879	
ENSG00000186416		0.6201788	
ENSG00000132275		0.6197735	
ENSG00000179119		0.6182976	
ENSG00000106689		0.61816865	
ENSG00000126709		0.6181362	
ENSG00000076924		0.6180198	
ENSG00000242299		0.6177963	
ENSG00000131669		0.6175234	
ENSG00000178449		0.61624265	
ENSG00000143537		0.61605173	
ENSG00000163382		0.6158683	
ENSG00000255129		0.61548144	
ENSG00000184216		0.6154127	
ENSG00000226360		0.61508924	
ENSG00000167645		0.6149373	
ENSG00000205309		0.614907	
ENSG00000137267		0.61467105	
ENSG00000127838		0.6141806	
ENSG00000132591		0.6140272	
ENSG00000170802		0.6135686	
ENSG00000171960		0.6133626	
ENSG00000151093		0.6128622	
ENSG00000130299		0.6120167	
ENSG00000135926		0.61196494	
ENSG00000242372		0.6119551	
ENSG00000167842		0.6119078	
ENSG00000163950		0.61011595	
ENSG00000125871		0.6094253	
ENSG00000104904		0.60902727	
ENSG00000108828		0.60895324	
ENSG00000232472		0.6085567	
ENSG00000051620		0.6080147	
ENSG00000066697		0.6079674	
ENSG00000151881		0.60786146	
ENSG00000110717		0.607308	
ENSG00000197857		0.6071462	
ENSG00000127774		0.6071284	
ENSG00000077684		0.6063633	
ENSG00000089234		0.6062617	
ENSG00000136628		0.60600597	
ENSG00000256060		0.60587317	
ENSG00000165637		0.6055626	
ENSG00000100911		0.605433	
ENSG00000185158		0.605406	
ENSG00000257103		0.60492325	
ENSG00000100490		0.6049105	
ENSG00000134248		0.6048865	
ENSG00000204954		0.60288167	
ENSG00000168899		0.60260725	
ENSG00000120963		0.6007267	
ENSG00000090581		0.6000358	
ENSG00000233426		0.5994844	
ENSG00000116711		0.59938866	
ENSG00000218227		0.5993328	
ENSG00000127337		0.5991006	
ENSG00000196954		0.59892035	
ENSG00000229334		0.5988514	
ENSG00000162300		0.598584	
ENSG00000161980		0.59823275	
ENSG00000164347		0.5981875	
ENSG00000172331		0.59798515	
ENSG00000141741		0.5977913	
ENSG00000082641		0.59728557	
ENSG00000010256		0.59719896	
ENSG00000102897		0.596988	
ENSG00000267390		0.5969298	
ENSG00000143891		0.59685844	
ENSG00000188483		0.59646463	
ENSG00000149541		0.5953231	
ENSG00000100410		0.5944069	
ENSG00000116977		0.59419835	
ENSG00000100319		0.5937026	
ENSG00000103152		0.5936269	
ENSG00000147669		0.5934039	
ENSG00000253570		0.5933928	
ENSG00000219200		0.59280825	
ENSG00000168002		0.5921421	
ENSG00000113552		0.59178424	
ENSG00000136859		0.59146917	
ENSG00000242071		0.59121233	
ENSG00000131931		0.59113437	
ENSG00000103502		0.590754	
ENSG00000126768		0.59064156	
ENSG00000196850		0.59057677	
ENSG00000189143		0.59037536	
ENSG00000233276		0.590257	
ENSG00000076706		0.5900203	
ENSG00000213694		0.5896135	
ENSG00000081059		0.58944607	
ENSG00000164124		0.58942044	
ENSG00000186162		0.5889682	
ENSG00000132646		0.5885288	
ENSG00000256464		0.5884877	
ENSG00000214455		0.58835185	
ENSG00000272702		0.58820134	
ENSG00000136270		0.5881609	
ENSG00000113916		0.5855867	
ENSG00000166881		0.5849503	
ENSG00000110756		0.5847072	
ENSG00000129925		0.5846895	
ENSG00000086504		0.5845081	
ENSG00000150907		0.5844139	
ENSG00000004961		0.5843717	
ENSG00000235655		0.58394694	
ENSG00000171612		0.5835918	
ENSG00000249859		0.58309823	
ENSG00000169692		0.5830893	
ENSG00000137309		0.58264256	
ENSG00000165175		0.58235157	
ENSG00000157349		0.582131	
ENSG00000160570		0.58177096	
ENSG00000122547		0.5816054	
ENSG00000166595		0.58044463	
ENSG00000101928		0.5800897	
ENSG00000189042		0.58001447	
ENSG00000092010		0.57950234	
ENSG00000197696		0.5789196	
ENSG00000144591		0.5783753	
ENSG00000183077		0.5782374	
ENSG00000100216		0.57777035	
ENSG00000139496		0.5777451	
ENSG00000198055		0.5776699	
ENSG00000164885		0.57739264	
ENSG00000245060		0.5767011	
ENSG00000234797		0.576582	
ENSG00000005022		0.5765723	
ENSG00000121931		0.5765076	
ENSG00000086065		0.57650083	
ENSG00000101997		0.5761524	
ENSG00000102977		0.5761185	
ENSG00000119929		0.57595414	
ENSG00000242759		0.5759301	
ENSG00000087299		0.5757725	
ENSG00000131149		0.57443446	
ENSG00000182810		0.573852	
ENSG00000182362		0.57379735	
ENSG00000213930		0.57372624	
ENSG00000189343		0.573571	
ENSG00000033030		0.57313275	
ENSG00000145723		0.5729975	
ENSG00000140525		0.57259697	
ENSG00000164713		0.5725876	
ENSG00000141034		0.57253265	
ENSG00000100138		0.5720623	
ENSG00000151929		0.5720075	
ENSG00000171984		0.5718986	
ENSG00000105771		0.57177395	
ENSG00000163626		0.5712025	
ENSG00000197302		0.5710982	
ENSG00000174442		0.5710537	
ENSG00000090263		0.570853	
ENSG00000176978		0.57061666	
