NAME	TITLE	SCORE	
ENSG00000140830		0.3725955	
ENSG00000144426		0.36683622	
ENSG00000113119		0.3659257	
ENSG00000107968		0.3658111	
ENSG00000075089		0.35976037	
ENSG00000179163		0.35907945	
ENSG00000134897		0.3575474	
ENSG00000101624		0.35258874	
ENSG00000260806		0.3521686	
ENSG00000162139		0.35210764	
ENSG00000271204		0.35170186	
ENSG00000124224		0.351627	
ENSG00000183765		0.350813	
ENSG00000214485		0.34800678	
ENSG00000229539		0.34700817	
ENSG00000118420		0.34566706	
ENSG00000249859		0.3452307	
ENSG00000271533		0.34467652	
ENSG00000139131		0.3421705	
ENSG00000236753		0.34069088	
ENSG00000162971		0.34054637	
ENSG00000172728		0.33849257	
ENSG00000116668		0.33692446	
ENSG00000277449		0.33598804	
ENSG00000239887		0.33590046	
ENSG00000018869		0.33553302	
ENSG00000228232		0.33511487	
ENSG00000234465		0.33430788	
ENSG00000245275		0.33315468	
ENSG00000144061		0.3323324	
ENSG00000140471		0.33131137	
ENSG00000269821		0.33077487	
ENSG00000078403		0.33075568	
ENSG00000267040		0.33053797	
ENSG00000198342		0.32856908	
ENSG00000259972		0.3267653	
ENSG00000212694		0.3255321	
ENSG00000128891		0.32305104	
ENSG00000256294		0.32279336	
ENSG00000082269		0.32167155	
ENSG00000115904		0.3212731	
ENSG00000101966		0.31875613	
ENSG00000137970		0.31839815	
ENSG00000125740		0.31794918	
ENSG00000239407		0.3167786	
ENSG00000224032		0.31649306	
ENSG00000164758		0.31617895	
ENSG00000245532		0.31425303	
ENSG00000175322		0.3124606	
ENSG00000155275		0.3123962	
ENSG00000125814		0.31209072	
ENSG00000196912		0.31183678	
ENSG00000188092		0.31170455	
ENSG00000139173		0.31134528	
ENSG00000076351		0.31077027	
ENSG00000154217		0.30850843	
ENSG00000197124		0.30739963	
ENSG00000143847		0.30670616	
ENSG00000150773		0.30587837	
ENSG00000226525		0.30407852	
ENSG00000244313		0.30377972	
ENSG00000175066		0.3037375	
ENSG00000264112		0.30350798	
ENSG00000245213		0.30263245	
ENSG00000188283		0.3011347	
ENSG00000234420		0.30068803	
ENSG00000185246		0.30001748	
ENSG00000155970		0.2993332	
ENSG00000168283		0.29858398	
ENSG00000140265		0.29846096	
ENSG00000083535		0.29774055	
ENSG00000243406		0.2967458	
ENSG00000220842		0.2961331	
ENSG00000116675		0.29602852	
ENSG00000168026		0.29600427	
ENSG00000273080		0.2955144	
ENSG00000153363		0.2950434	
ENSG00000167515		0.29445517	
ENSG00000109445		0.2941629	
ENSG00000039319		0.29292974	
ENSG00000163743		0.29259866	
ENSG00000006837		0.29170722	
ENSG00000143891		0.29003274	
ENSG00000164576		0.29000983	
ENSG00000229809		0.28586283	
ENSG00000167264		0.28580806	
ENSG00000271133		0.28487435	
ENSG00000261008		0.28444046	
ENSG00000179523		0.28335264	
ENSG00000178607		0.28227162	
ENSG00000279289		0.28125876	
ENSG00000224184		0.2808712	
ENSG00000130827		0.2804805	
ENSG00000213178		0.28005862	
ENSG00000219626		0.2794628	
ENSG00000204253		0.2779494	
ENSG00000112294		0.27705792	
ENSG00000185684		0.27691996	
ENSG00000179743		0.27590692	
ENSG00000181381		0.2754765	
ENSG00000177688		0.27541524	
ENSG00000132563		0.27474883	
ENSG00000196369		0.27446327	
ENSG00000186462		0.27433443	
ENSG00000173890		0.2741391	
ENSG00000258427		0.27286765	
ENSG00000198695		0.27269194	
ENSG00000176896		0.27228832	
ENSG00000198382		0.27218997	
ENSG00000140386		0.2718833	
ENSG00000106069		0.2713331	
ENSG00000226085		0.2705186	
ENSG00000123096		0.27043822	
ENSG00000156931		0.26900306	
ENSG00000219507		0.2689496	
ENSG00000103365		0.26868236	
ENSG00000143995		0.2683042	
ENSG00000065665		0.26760918	
ENSG00000089041		0.26584715	
ENSG00000250303		0.26576534	
ENSG00000066933		0.26556888	
ENSG00000138658		0.26548642	
ENSG00000138660		0.26541957	
ENSG00000188227		0.26473966	
ENSG00000127311		0.26432973	
ENSG00000182841		0.2643003	
ENSG00000138030		0.26361826	
ENSG00000160271		0.26342005	
ENSG00000184056		0.26336235	
ENSG00000134265		0.26242253	
ENSG00000164073		0.2620042	
ENSG00000162994		0.26061603	
ENSG00000196646		0.2600231	
ENSG00000204954		0.25929913	
ENSG00000110171		0.2584901	
ENSG00000158062		0.2584046	
ENSG00000036672		0.2578004	
ENSG00000106733		0.25665507	
ENSG00000120915		0.25626114	
ENSG00000228439		0.2554177	
ENSG00000226084		0.25540853	
ENSG00000198865		0.25539708	
ENSG00000261889		0.2551595	
ENSG00000177337		0.25468168	
ENSG00000157326		0.25460184	
ENSG00000196357		0.25434	
ENSG00000232645		0.25419453	
ENSG00000232454		0.25400966	
ENSG00000169169		0.25374103	
ENSG00000167280		0.25279498	
ENSG00000196839		0.25198314	
ENSG00000126749		0.25106648	
ENSG00000103995		0.25085008	
ENSG00000118620		0.25060776	
ENSG00000256087		0.25054464	
ENSG00000141337		0.24905752	
ENSG00000211445		0.24891841	
ENSG00000274675		0.24889648	
ENSG00000233426		0.2487082	
ENSG00000144362		0.24860942	
ENSG00000116678		0.24832965	
ENSG00000178537		0.24807112	
ENSG00000100209		0.24771667	
ENSG00000172663		0.24741738	
ENSG00000251580		0.24697667	
ENSG00000182310		0.24694566	
ENSG00000267939		0.24656937	
ENSG00000197818		0.24580462	
ENSG00000104611		0.24574763	
ENSG00000242960		0.24560149	
ENSG00000257354		0.24511069	
ENSG00000138764		0.24502563	
ENSG00000277806		0.24407665	
ENSG00000133835		0.24375401	
ENSG00000267751		0.2433758	
ENSG00000167088		0.2431784	
ENSG00000148690		0.24312456	
ENSG00000077044		0.24299295	
ENSG00000280123		0.24239045	
ENSG00000178467		0.24193755	
ENSG00000272447		0.24190493	
ENSG00000183060		0.2412884	
ENSG00000224897		0.23950656	
ENSG00000167964		0.23948044	
ENSG00000143228		0.23945267	
ENSG00000225830		0.23787114	
ENSG00000232442		0.23779362	
ENSG00000054282		0.2374053	
ENSG00000157617		0.2367457	
ENSG00000046651		0.23610738	
ENSG00000241878		0.2360818	
ENSG00000165698		0.23464687	
ENSG00000175106		0.23460951	
ENSG00000167720		0.2345153	
ENSG00000159905		0.23437561	
ENSG00000024526		0.23342845	
ENSG00000197147		0.23295717	
ENSG00000184209		0.23263296	
ENSG00000105486		0.23070113	
ENSG00000259865		0.23069347	
ENSG00000179750		0.23045541	
ENSG00000072401		0.23007628	
ENSG00000166153		0.22976813	
ENSG00000198225		0.22951062	
ENSG00000198189		0.22843891	
ENSG00000162769		0.22819649	
ENSG00000139344		0.2277329	
ENSG00000173320		0.22763915	
ENSG00000144744		0.2274188	
ENSG00000280120		0.22501616	
ENSG00000181873		0.22462277	
ENSG00000185418		0.22418372	
ENSG00000173928		0.22418137	
ENSG00000166839		0.22414878	
ENSG00000155085		0.22313257	
ENSG00000219665		0.22288507	
ENSG00000161298		0.22234672	
ENSG00000233384		0.22203735	
ENSG00000176244		0.22073396	
ENSG00000156172		0.22023101	
ENSG00000196754		0.22022186	
ENSG00000122966		0.2189714	
ENSG00000261115		0.21871857	
ENSG00000218426		0.2184357	
ENSG00000134146		0.21838145	
ENSG00000109819		0.2181677	
ENSG00000196683		0.21788444	
ENSG00000214135		0.21709259	
ENSG00000249459		0.21691686	
ENSG00000177738		0.21500891	
ENSG00000246067		0.21497545	
ENSG00000163006		0.21446654	
ENSG00000160207		0.21431616	
ENSG00000140006		0.21405393	
ENSG00000163083		0.21403515	
ENSG00000133639		0.21392033	
ENSG00000162601		0.21389051	
ENSG00000132535		0.21386349	
ENSG00000227671		0.21248	
ENSG00000158292		0.21247618	
ENSG00000042088		0.21246491	
ENSG00000176473		0.21151407	
ENSG00000231312		0.21136688	
ENSG00000099219		0.21136533	
ENSG00000148950		0.21082641	
ENSG00000117569		0.21068582	
ENSG00000105649		0.21065108	
ENSG00000125898		0.20981455	
ENSG00000103245		0.2095385	
ENSG00000256591		0.2092068	
ENSG00000261526		0.20876308	
ENSG00000253570		0.20865414	
ENSG00000235453		0.20818244	
ENSG00000186687		0.20817064	
ENSG00000120837		0.20779791	
ENSG00000173451		0.20764174	
ENSG00000167107		0.20741287	
ENSG00000242125		0.20664181	
ENSG00000134152		0.20662278	
ENSG00000278053		0.20661634	
ENSG00000197620		0.20598984	
ENSG00000176749		0.20582855	
ENSG00000003509		0.20580845	
ENSG00000176171		0.20517167	
ENSG00000185947		0.20474169	
ENSG00000162924		0.20445621	
ENSG00000167384		0.2035114	
ENSG00000273448		0.20262735	
ENSG00000118579		0.2022816	
ENSG00000179476		0.20225462	
ENSG00000236859		0.20213142	
ENSG00000084731		0.20175922	
ENSG00000136048		0.20168906	
ENSG00000169299		0.20162094	
ENSG00000181896		0.20078766	
ENSG00000229944		0.20072223	
ENSG00000104427		0.20070419	
ENSG00000100629		0.20060325	
ENSG00000245571		0.20044833	
ENSG00000002016		0.19959542	
ENSG00000136152		0.19904241	
ENSG00000163002		0.19888481	
ENSG00000181619		0.19877148	
ENSG00000118402		0.19805144	
ENSG00000117543		0.19803725	
ENSG00000032219		0.19717859	
ENSG00000157833		0.19694465	
ENSG00000136826		0.19667189	
ENSG00000174307		0.19634758	
ENSG00000091157		0.19617385	
ENSG00000164776		0.19595824	
ENSG00000175581		0.1959402	
ENSG00000134852		0.19540572	
ENSG00000091409		0.19539537	
ENSG00000005448		0.19517606	
ENSG00000247137		0.19507697	
ENSG00000160781		0.19506824	
ENSG00000186352		0.19503964	
ENSG00000197037		0.19498019	
ENSG00000119397		0.19493859	
ENSG00000088448		0.19469234	
ENSG00000228049		0.1945072	
ENSG00000170584		0.19408052	
ENSG00000116977		0.19371454	
ENSG00000171953		0.19342594	
ENSG00000167912		0.19336413	
ENSG00000162086		0.19323522	
ENSG00000186364		0.19308096	
ENSG00000260747		0.19243813	
ENSG00000160352		0.19211344	
ENSG00000113360		0.19186589	
ENSG00000247595		0.19155698	
ENSG00000167550		0.19151273	
ENSG00000186280		0.19080803	
ENSG00000279088		0.18999118	
ENSG00000114120		0.18995425	
ENSG00000181894		0.18971103	
ENSG00000182796		0.18921426	
ENSG00000165813		0.18918006	
ENSG00000171160		0.18900208	
ENSG00000231551		0.18898597	
ENSG00000166352		0.18856245	
ENSG00000129197		0.18840404	
ENSG00000189007		0.1883633	
ENSG00000213625		0.18807696	
ENSG00000215039		0.1877121	
ENSG00000197798		0.18759303	
ENSG00000171448		0.18717843	
ENSG00000169019		0.18697028	
ENSG00000144120		0.18657924	
ENSG00000167779		0.18590844	
ENSG00000084444		0.18524589	
ENSG00000134905		0.1850935	
ENSG00000129173		0.1849455	
ENSG00000156103		0.18488851	
ENSG00000268061		0.18406384	
ENSG00000149474		0.18394166	
ENSG00000214783		0.18382205	
ENSG00000224738		0.18375318	
ENSG00000198482		0.1833724	
ENSG00000088543		0.1833675	
ENSG00000143333		0.18332875	
ENSG00000276529		0.18328938	
ENSG00000010704		0.18320727	
ENSG00000232593		0.18312344	
ENSG00000279267		0.18278766	
ENSG00000138744		0.18122296	
ENSG00000232573		0.18112727	
ENSG00000013441		0.18074127	
ENSG00000175536		0.18039256	
ENSG00000067533		0.17997497	
ENSG00000125826		0.17977303	
ENSG00000119723		0.17975949	
ENSG00000112290		0.1793837	
ENSG00000091651		0.1789029	
ENSG00000233237		0.17887816	
ENSG00000256223		0.1786663	
ENSG00000244625		0.17817512	
ENSG00000139318		0.17801185	
ENSG00000213963		0.1779552	
ENSG00000167380		0.17752457	
ENSG00000178662		0.17722231	
ENSG00000278784		0.17689249	
ENSG00000261377		0.17689006	
ENSG00000102710		0.17688534	
ENSG00000145439		0.17679478	
ENSG00000198538		0.17675392	
ENSG00000145868		0.17606246	
ENSG00000143942		0.17587943	
ENSG00000121406		0.17569198	
ENSG00000168038		0.174904	
ENSG00000108840		0.1743846	
ENSG00000132603		0.17404869	
ENSG00000269439		0.17394495	
ENSG00000165115		0.17368563	
ENSG00000031003		0.17317651	
ENSG00000158315		0.17200795	
ENSG00000198837		0.1718645	
ENSG00000196705		0.1715959	
ENSG00000184402		0.17107719	
ENSG00000132481		0.17075019	
ENSG00000187741		0.17070696	
ENSG00000272579		0.17061368	
ENSG00000205129		0.1703679	
ENSG00000123104		0.17034027	
ENSG00000136982		0.16983467	
ENSG00000136895		0.1695594	
ENSG00000124243		0.16909021	
ENSG00000137504		0.1690686	
ENSG00000172878		0.16901705	
ENSG00000181264		0.16871303	
ENSG00000257576		0.16862449	
ENSG00000079277		0.16855474	
ENSG00000203791		0.1683785	
ENSG00000158169		0.16819237	
ENSG00000213553		0.16790968	
ENSG00000104067		0.16786626	
ENSG00000178464		0.16786423	
ENSG00000214029		0.16764086	
ENSG00000138785		0.16760644	
ENSG00000233429		0.16759914	
ENSG00000137815		0.16758652	
ENSG00000137947		0.16757248	
ENSG00000170917		0.16746463	
ENSG00000119684		0.16740769	
ENSG00000189306		0.16690668	
ENSG00000176142		0.16683154	
ENSG00000125375		0.16671605	
ENSG00000235194		0.16666907	
ENSG00000141376		0.16653943	
ENSG00000186088		0.16612637	
ENSG00000117602		0.16610776	
ENSG00000135838		0.16591237	
ENSG00000273749		0.16587332	
ENSG00000133250		0.16584726	
ENSG00000128881		0.16581967	
ENSG00000166845		0.16551092	
ENSG00000185324		0.16543487	
ENSG00000181544		0.1652329	
ENSG00000198331		0.16488117	
ENSG00000196268		0.16481625	
ENSG00000160298		0.16466984	
ENSG00000105655		0.16447501	
ENSG00000160447		0.16439036	
ENSG00000160746		0.16420636	
ENSG00000184227		0.16410941	
ENSG00000051180		0.16387475	
ENSG00000132541		0.16362377	
ENSG00000034152		0.16348742	
ENSG00000261087		0.16321722	
ENSG00000163812		0.1630431	
ENSG00000165934		0.16298036	
ENSG00000125149		0.16256794	
ENSG00000138613		0.16239884	
ENSG00000241288		0.16221431	
ENSG00000047230		0.16218375	
ENSG00000189227		0.16181637	
ENSG00000163138		0.16173539	
ENSG00000100376		0.16129394	
ENSG00000152503		0.1610564	
ENSG00000158402		0.16093543	
ENSG00000214389		0.16072537	
ENSG00000103942		0.16063692	
ENSG00000266405		0.1605134	
ENSG00000147894		0.16041923	
ENSG00000177410		0.16038793	
ENSG00000163710		0.16036095	
ENSG00000254473		0.16028367	
ENSG00000169018		0.16017145	
ENSG00000092531		0.15988415	
ENSG00000072571		0.15962651	
ENSG00000262001		0.15960419	
ENSG00000115548		0.15936713	
ENSG00000131781		0.15934218	
ENSG00000256061		0.15927927	
ENSG00000267680		0.15869217	
ENSG00000147439		0.15867962	
ENSG00000137040		0.15864505	
ENSG00000271383		0.15864326	
ENSG00000160336		0.15834503	
ENSG00000087903		0.15825446	
ENSG00000108559		0.15822583	
ENSG00000182952		0.15816996	
ENSG00000137713		0.15775383	
ENSG00000153767		0.1575804	
ENSG00000123810		0.15735969	
ENSG00000157734		0.15730122	
ENSG00000105497		0.1572248	
ENSG00000138303		0.15716863	
ENSG00000081386		0.15714943	
ENSG00000135637		0.15685228	
ENSG00000152219		0.15684626	
ENSG00000196632		0.1567205	
ENSG00000137563		0.15664828	
ENSG00000213930		0.15662622	
ENSG00000005206		0.15659738	
ENSG00000157680		0.15655674	
ENSG00000205531		0.15620916	
ENSG00000102125		0.15608682	
ENSG00000134285		0.15602556	
ENSG00000119471		0.15591922	
ENSG00000150527		0.15578987	
ENSG00000246560		0.15576491	
ENSG00000113593		0.15575798	
ENSG00000143353		0.15523602	
ENSG00000167987		0.15494752	
ENSG00000215447		0.1548252	
ENSG00000060069		0.15478283	
ENSG00000175895		0.1547736	
ENSG00000156858		0.15462221	
ENSG00000206530		0.15460187	
ENSG00000120647		0.1545175	
ENSG00000112367		0.15434006	
ENSG00000118564		0.15427554	
ENSG00000181315		0.15422122	
ENSG00000111247		0.15415911	
ENSG00000131944		0.15404285	
ENSG00000235043		0.15373132	
ENSG00000173588		0.15365107	
ENSG00000215252		0.15354156	
ENSG00000160050		0.15351553	
ENSG00000128683		0.1534213	
ENSG00000167862		0.15312979	
ENSG00000128944		0.15312383	
ENSG00000251562		0.15295106	
ENSG00000077458		0.152709	
ENSG00000023902		0.15269794	
ENSG00000008869		0.15261133	
ENSG00000141401		0.15229088	
ENSG00000175471		0.15225391	
ENSG00000237973		0.15223731	
ENSG00000128694		0.15222436	
ENSG00000115239		0.1520524	
ENSG00000136943		0.15186974	
ENSG00000121152		0.15160985	
ENSG00000173727		0.15153782	
ENSG00000235944		0.1512804	
ENSG00000139977		0.15116562	
ENSG00000132275		0.15115422	
ENSG00000217094		0.15100867	
ENSG00000088305		0.15100138	
ENSG00000089876		0.1508207	
ENSG00000130714		0.15076761	
ENSG00000276291		0.150571	
ENSG00000114857		0.15056416	
ENSG00000164542		0.15051818	
ENSG00000127554		0.15047173	
ENSG00000254598		0.15042543	
ENSG00000251022		0.15031432	
ENSG00000228265		0.15011404	
ENSG00000105287		0.14996217	
ENSG00000150401		0.14984696	
ENSG00000139625		0.14982378	
ENSG00000254901		0.14970763	
ENSG00000196873		0.1494179	
ENSG00000141428		0.14920707	
ENSG00000151876		0.14918342	
ENSG00000129158		0.14917591	
ENSG00000100077		0.1490824	
ENSG00000213859		0.14875568	
ENSG00000185869		0.14874913	
ENSG00000122507		0.1487271	
ENSG00000204920		0.14865753	
ENSG00000152256		0.14857543	
ENSG00000157349		0.1481324	
ENSG00000116138		0.14807527	
ENSG00000157181		0.14803454	
ENSG00000272335		0.14802146	
ENSG00000039650		0.14775869	
ENSG00000186814		0.14729087	
ENSG00000125629		0.14708474	
ENSG00000250903		0.14705212	
ENSG00000151023		0.14679994	
ENSG00000130347		0.14625235	
ENSG00000223705		0.14624792	
ENSG00000064547		0.14616522	
ENSG00000123607		0.14614305	
ENSG00000145740		0.14602067	
ENSG00000104517		0.14592351	
ENSG00000117724		0.14583656	
ENSG00000115318		0.14582622	
ENSG00000159917		0.14572455	
ENSG00000213300		0.14563988	
ENSG00000188994		0.14562784	
ENSG00000161996		0.14554307	
ENSG00000111077		0.1455195	
ENSG00000092140		0.1454733	
ENSG00000177842		0.14519028	
ENSG00000147050		0.14515647	
ENSG00000254726		0.14496236	
ENSG00000115998		0.14460881	
ENSG00000174799		0.14453197	
ENSG00000213433		0.14449239	
ENSG00000138050		0.14437273	
ENSG00000109016		0.14416677	
ENSG00000134070		0.14401957	
ENSG00000077232		0.14400294	
ENSG00000182318		0.14392003	
ENSG00000160055		0.14374052	
ENSG00000147099		0.1434458	
ENSG00000126453		0.1433776	
ENSG00000143801		0.14294747	
ENSG00000079335		0.14283848	
ENSG00000068024		0.14267579	
ENSG00000125457		0.14250778	
ENSG00000134057		0.14234026	
ENSG00000180773		0.1422587	
ENSG00000160606		0.1421644	
ENSG00000146006		0.14205934	
ENSG00000121417		0.14197896	
ENSG00000267041		0.14168665	
ENSG00000233476		0.14142253	
ENSG00000153044		0.14137216	
ENSG00000121577		0.14096412	
ENSG00000075790		0.14089142	
ENSG00000196781		0.14086254	
ENSG00000101974		0.14084093	
ENSG00000134262		0.14073876	
ENSG00000186496		0.14070907	
ENSG00000159208		0.14057328	
ENSG00000230747		0.14038965	
ENSG00000136104		0.14033683	
ENSG00000119862		0.14016744	
ENSG00000151849		0.14012402	
ENSG00000083093		0.13997383	
ENSG00000086619		0.13966161	
ENSG00000080986		0.13950989	
ENSG00000185480		0.13947494	
ENSG00000166833		0.139413	
ENSG00000143320		0.13932359	
ENSG00000075336		0.13924956	
ENSG00000117151		0.13923137	
ENSG00000189180		0.13921535	
ENSG00000187790		0.13906443	
ENSG00000054654		0.1390453	
ENSG00000114491		0.13864322	
ENSG00000276259		0.13855042	
ENSG00000260018		0.13849333	
ENSG00000115525		0.1384586	
ENSG00000117650		0.13835011	
ENSG00000223891		0.13833329	
ENSG00000170312		0.13799636	
ENSG00000160570		0.13774063	
ENSG00000049769		0.13760835	
ENSG00000128596		0.1374403	
ENSG00000198270		0.1373762	
ENSG00000140263		0.13735883	
ENSG00000153006		0.13734809	
ENSG00000160602		0.13731968	
ENSG00000197912		0.13726665	
ENSG00000174371		0.1370718	
ENSG00000101460		0.1368766	
ENSG00000164169		0.13678522	
ENSG00000119041		0.13677596	
ENSG00000239445		0.1367056	
ENSG00000128294		0.13652495	
ENSG00000095066		0.13644756	
ENSG00000089682		0.13583294	
ENSG00000272674		0.13572437	
ENSG00000079150		0.13567911	
ENSG00000155329		0.13546243	
ENSG00000142731		0.13545673	
ENSG00000197461		0.135391	
ENSG00000149548		0.13538674	
ENSG00000010292		0.13534915	
ENSG00000103707		0.13534622	
ENSG00000087502		0.13515438	
ENSG00000197496		0.13510625	
ENSG00000125124		0.13490352	
ENSG00000140750		0.13470049	
ENSG00000159885		0.13467774	
ENSG00000188542		0.13450511	
ENSG00000168411		0.1344364	
ENSG00000214114		0.13440633	
ENSG00000081760		0.13436201	
ENSG00000142634		0.13432512	
ENSG00000165997		0.1343187	
ENSG00000178694		0.13431805	
ENSG00000160199		0.13431586	
ENSG00000129317		0.13416502	
ENSG00000125734		0.13397913	
ENSG00000276234		0.13375773	
ENSG00000214050		0.13375743	
ENSG00000172974		0.13374656	
ENSG00000013573		0.13327558	
ENSG00000136052		0.13326196	
ENSG00000279789		0.13317282	
ENSG00000164919		0.13311598	
ENSG00000047621		0.1327098	
ENSG00000066557		0.13246077	
ENSG00000137135		0.13244264	
ENSG00000165121		0.13209766	
ENSG00000112234		0.1320685	
ENSG00000106537		0.13200027	
ENSG00000121741		0.13183361	
ENSG00000131871		0.13148668	
ENSG00000162402		0.13145256	
ENSG00000198556		0.13145198	
ENSG00000124226		0.13143684	
ENSG00000166133		0.13130592	
ENSG00000050393		0.13110025	
ENSG00000165861		0.13098025	
ENSG00000130158		0.130952	
ENSG00000165704		0.13079798	
ENSG00000108479		0.13064744	
ENSG00000133169		0.13058764	
ENSG00000178229		0.13050734	
ENSG00000167196		0.1304209	
ENSG00000255284		0.1302782	
ENSG00000129003		0.1300297	
ENSG00000260136		0.12999266	
ENSG00000081307		0.12985358	
ENSG00000113812		0.12968467	
ENSG00000174109		0.1296618	
ENSG00000154920		0.12950556	
ENSG00000105656		0.12950298	
ENSG00000124786		0.12935618	
ENSG00000213398		0.1292764	
ENSG00000158863		0.12920874	
ENSG00000116198		0.12887006	
ENSG00000117479		0.1288658	
ENSG00000134215		0.1285059	
ENSG00000230844		0.128427	
ENSG00000170248		0.12831439	
ENSG00000137221		0.1282633	
ENSG00000159915		0.12808953	
ENSG00000225138		0.12794243	
ENSG00000176907		0.12775367	
ENSG00000236801		0.12761818	
ENSG00000164117		0.12754676	
ENSG00000173757		0.12754382	
ENSG00000155868		0.12739539	
ENSG00000119950		0.1271701	
ENSG00000100425		0.12714274	
ENSG00000242687		0.12703395	
ENSG00000163660		0.12701058	
ENSG00000135899		0.1269574	
ENSG00000140525		0.1267135	
ENSG00000139350		0.12609304	
ENSG00000134698		0.12589912	
ENSG00000132581		0.125888	
ENSG00000164535		0.12586863	
ENSG00000204272		0.12553531	
ENSG00000157538		0.12532182	
ENSG00000214655		0.125285	
ENSG00000184661		0.12507823	
ENSG00000164308		0.12505196	
ENSG00000163322		0.12494876	
ENSG00000124508		0.1248907	
ENSG00000083223		0.1248692	
ENSG00000166451		0.124797	
ENSG00000136153		0.124787755	
ENSG00000136490		0.12471053	
ENSG00000134996		0.124602616	
ENSG00000215712		0.12436137	
ENSG00000182362		0.12426815	
ENSG00000260160		0.12421403	
