Gene	Preston5	Walton64	K26	K17	Walton10	Walton19	K22	R111	Preston7	Preston24	K34	Walton82	s357	s181	s259	R112	K21	s326	Walton46	Camb2	Walton14	R003	K12	R005	HF2829	K14	K36	Walton50	s279	R113	s309	s123	K30	H043_63R6	Camb4	R095	H043_LNWEGT	s151	Walton63	s402	Leeds28	Walton59	R099	Preston22	R102	R010	R002	AD22	H043_4PGF	R006	HF2934	H043_6F91	R104	H043_D9MRCY	H043_GKS176	R107	s383	H043_ZMHY	K37	Preston27	Camb12	R110	K27	Walton2	Walton3	Preston16	s295	HF3162	R109	Camb8	Leeds105	H043_PWC258	Walton71	AD20	H043_BU96	Leeds106	Preston34	K32	R108	Preston30	R106	Leeds101	H043_W99H5K	Walton8	R009	K16	R007	Camb9	R008	K15	H043_GESMJV	s341	HF2998	Preston10	Preston36	H043_XACH	H043_N7LCPV	Camb7	R101	R001	H043_DSX2	Walton84	Walton67	K20	Walton43	Walton55	H043_XG4KY2	H043_5VWP	Camb10	s245	R100	s139	K06	Walton5	Walton62	Camb13	K24	HF2919	AD23	AD21
APOBEC3B	0.888	0.6117274	0.18136272	0.24613403	0.08409987	0.621	0.45454547	0.27565393	0.93030304	0.993576	0.7100213	0.6357341	0.6114458	0.9836066	0.9946667	0.6944162	0.20733249	0.35789475	0.36679536	0.72248805	0.35738444	0.866167	0.06713781	0.05677868	0.32126698	0.97235024	0.98086125	0.9775679	0.98	0.6331096	0.8888889	0.27355623	0.8076923	0.20958084	0.73832923	0.048543688	0.96996665	0.79550564	0.6876877	0.77099234	0.7033898	0.86259544	0.13983051	0.57796854	0.16228071	0.5540541	0.5655471	0.16593407	0.41269842	0.9889258	0.777332	0.033719704	0.61881787	0.16891892	0.9073084	0.9811518	0.38100103	0.61779577	0.8796148	0.286	0.07857143	0.99733335	0.13432837	0.9775	0.23138833	0.8135593	0.5762898	0.8508287	0.46445498	0.9767442	0.81362724	0.9084112	0.322	0.8130435	0.7798165	0.49361703	0.9970015	0.78171426	0.47368422	1.0	0.9698545	0.7081413	0.3354232	0.5845846	0.18786128	0.9081272	1.0	0.47994652	0.20833333	0.9944072	0.058762886	0.5430108	0.5868006	0.017034069	0.79234976	0.90139335	0.042016808	0.26530612	0.8385093	0.7973251	0.9852476	0.34684148	0.050434783	0.70498616	0.77347416	0.983984	0.23846154	0.2886406	0.5367573	0.818	0.96266234	0.615	0.7530242	0.979	0.780341	0.35106382	0.3069307	0.20679012	0.075	0.7294833
AR	1.0	1.0	0.08	0.68172693	0.91197544	1.0	0.8274268	0.474	1.0	1.0	0.039	1.0	1.0	1.0	1.0	1.0	1.0	0.821	1.0	1.0	0.994	0.997	0.0	0.865	0.9969849	0.82743365	0.9114391	1.0	1.0	0.10243902	1.0	0.907	0.002	0.98630136	1.0	0.7620915	0.547	1.0	0.725	0.173	1.0	1.0	0.979	0.9637306	0.046138417	1.0	0.998	0.713	0.7715431	0.43	---	---	0.127	1.0	0.9930844	0.006	1.0	1.0	1.0	1.0	0.968	0.995996	1.0	1.0	1.0	1.0	0.68	0.857	0.95403725	1.0	1.0	0.915601	1.0	0.0	1.0	1.0	1.0	0.399	1.0	1.0	1.0	0.9820675	0.837	0.376	0.7816901	0.3979849	1.0	0.997996	1.0	0.729	0.969	0.251	1.0	1.0	0.90677965	0.987	1.0	1.0	0.7120921	0.983	1.0	1.0	1.0	0.11305241	0.999	1.0	1.0	0.6863085	1.0	1.0	0.011402508	0.997	1.0	1.0	1.0	1.0	0.59	0.821	0.99897957	0.5439673
ARID1A	1.0	1.0	1.0	1.0	1.0	1.0	0.9965035	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	---	1.0	0.996	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	---	1.0	1.0	---	1.0	0.973	1.0	1.0	1.0	1.0	1.0	---	1.0	1.0	---	---	1.0	0.5153453	0.994	1.0	---	1.0	1.0	0.983	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	---	1.0	1.0	1.0	0.986	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.4319345
ARID1B	1.0	1.0	1.0	1.0	0.0	1.0	0.8835726	0.893	1.0	1.0	---	1.0	1.0	0.9122807	1.0	1.0	1.0	0.94668007	1.0	1.0	1.0	1.0	1.0	0.4	0.2647059	1.0	1.0	0.92060304	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	---	1.0	0.9556025	1.0	0.122	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	---	1.0	1.0	1.0	1.0	---	0.9808661	1.0	1.0	1.0	---	1.0	1.0	1.0	1.0	0.945	1.0	1.0	1.0	1.0	0.999	1.0	1.0	0.999	1.0	1.0	---	---	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	---	1.0	0.78442436
ARID2	1.0	---	---	---	---	1.0	1.0	1.0	---	1.0	1.0	1.0	---	---	1.0	1.0	1.0	1.0	1.0	---	1.0	1.0	1.0	---	---	1.0	1.0	1.0	1.0	0.14788732	1.0	1.0	1.0	1.0	1.0	1.0	1.0	---	1.0	1.0	---	---	0.0	1.0	1.0	1.0	---	---	0.69	1.0	---	---	1.0	1.0	0.1430143	1.0	---	1.0	1.0	1.0	1.0	1.0	1.0	1.0	---	---	1.0	1.0	1.0	1.0	1.0	1.0	1.0	---	1.0	1.0	1.0	---	---	1.0	1.0	1.0	1.0	1.0	---	1.0	1.0	---	1.0	---	1.0	1.0	---	1.0	1.0	1.0	1.0	1.0	0.0	---	1.0	1.0	1.0	---	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	---	1.0	1.0	1.0	1.0	---	1.0	1.0
ARID3A	1.0	1.0	1.0	1.0	0.0	1.0	0.98540145	1.0	1.0	1.0	---	1.0	1.0	0.9300699	1.0	---	1.0	1.0	1.0	1.0	1.0	1.0	0.8190149	0.5263158	1.0	1.0	1.0	0.9969481	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.062	1.0	1.0	1.0	1.0	1.0	1.0	0.9879639	1.0	---	1.0	0.9833887	1.0	0.0	1.0	1.0	0.50763357	1.0	1.0	1.0	0.9704383	1.0	1.0	1.0	1.0	1.0	0.3136646	0.99703264	1.0	1.0	0.999	---	1.0	1.0	1.0	1.0	0.5	1.0	1.0	1.0	0.996	1.0	0.9965675	1.0	1.0	1.0	0.9139139	1.0	1.0	1.0	1.0	1.0	1.0	1.0	---	1.0	0.0018416207	---	---	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	---	1.0	0.9849537
ARID3B	0.7777778	0.08777969	0.25799572	0.13157895	0.56202143	0.57960457	0.7827051	0.903397	0.06666667	0.9018405	0.3212045	0.3865415	0.81316346	0.7917738	0.29213482	0.2963374	0.049535602	0.78700364	0.06716418	0.4050445	0.46374828	0.82064515	0.5732648	0.3625171	0.8938714	0.3880597	0.5388994	0.2751773	0.47015706	0.49203187	0.27979276	0.5946548	0.09090909	0.029776676	0.89285713	0.3602941	0.66346157	0.6492147	0.3794926	0.81392235	0.96710527	0.04676259	0.72929543	0.6186709	0.7	0.8732612	0.5380774	0.9882199	0.6878788	0.8599736	0.92537314	0.20606826	0.53977275	0.028132992	0.8028169	0.28846154	0.23741007	0.17713004	0.19538188	0.7735471	0.23372781	0.35846153	0.6784452	0.36462092	0.3448276	0.62433153	0.28360215	0.5474934	0.45076588	0.8146789	0.86694825	0.36363637	0.5455508	0.3222749	0.60422164	0.76375407	0.03559322	0.61035424	0.20771144	0.9787234	0.26347306	0.6427289	0.2669082	0.048913043	0.8993174	0.5	0.65786695	0.31733334	1.0	0.27968338	0.13011153	0.27272728	0.6546311	0.9441964	0.8877551	0.81338483	0.22278482	0.67118645	0.70554495	0.29268292	0.12436548	0.8076923	0.9257541	0.65286624	0.96541786	0.9382449	0.6647619	0.6666667	0.505618	0.76	0.5583483	0.7563195	0.05629139	0.97592777	0.6956989	0.030303031	0.30821916	0.4471446	0.64660496	0.134375
ARNT	1.0	1.0	1.0	1.0	---	1.0	0.7078189	1.0	1.0	1.0	---	1.0	1.0	---	1.0	1.0	1.0	0.998	1.0	1.0	1.0	1.0	1.0	---	---	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	---	1.0	1.0	1.0	---	0.0	1.0	---	1.0	1.0	---	1.0	1.0	1.0	1.0	---	0.127	1.0	0.596	1.0	1.0	1.0	1.0	1.0	1.0	0.043	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	---	1.0	1.0	1.0	---	---	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	---	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	---	1.0	1.0	1.0	---	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	---	1.0	1.0
ARNTL	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.998	1.0	1.0	1.0	1.0	1.0	---	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	---	1.0	---	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	---	0.99	1.0	0.298	1.0	1.0	1.0	1.0	1.0	1.0	0.969	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	---	---	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.994403	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8436548
ARRB1	1.0	1.0	---	1.0	0.0	1.0	0.35734072	1.0	1.0	1.0	---	1.0	1.0	1.0	1.0	---	1.0	0.855	1.0	1.0	1.0	1.0	0.58718485	0.0	1.0	0.28735632	1.0	---	1.0	1.0	1.0	1.0	---	1.0	1.0	1.0	---	---	1.0	1.0	1.0	1.0	0.001	1.0	1.0	1.0	---	---	1.0	1.0	---	---	1.0	1.0	0.625	0.0	---	---	0.1627907	1.0	---	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	---	1.0	1.0	1.0	---	1.0	1.0	1.0	---	---	1.0	1.0	1.0	1.0	1.0	---	1.0	1.0	1.0	1.0	1.0	---	---	1.0	0.2810219	---	---	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	---	1.0	1.0	1.0	1.0	---	1.0	0.12249208
ASCL1	1.0	1.0	1.0	0.945	1.0	1.0	0.0	0.0	1.0	1.0	0.912	1.0	1.0	---	1.0	1.0	1.0	1.0	1.0	---	1.0	1.0	0.512	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.6786787	0.535	1.0	0.0	1.0	1.0	1.0	---	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.041	1.0	1.0	1.0	0.009	0.003	0.5175538	1.0	1.0	1.0	1.0	1.0	0.989	1.0	0.001	1.0	1.0	1.0	0.903	0.937	0.02208202	1.0	1.0	0.91566265	1.0	1.0	1.0	1.0	1.0	1.0	---	0.366	1.0	0.9959718	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.907	1.0	1.0	1.0	0.8965517	0.58	0.0	1.0	1.0	1.0	0.998	1.0	1.0	0.961	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
ASCL2	1.0	1.0	1.0	---	---	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	---	1.0	1.0	1.0	1.0	1.0	1.0	1.0	---	---	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	---	1.0	1.0	1.0	1.0	0.732	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	---	---	1.0	1.0	0.006	1.0	---	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	---	1.0	1.0	1.0	---	1.0	1.0	1.0	1.0	1.0	---	1.0	1.0	---	1.0	---	1.0	1.0	1.0	1.0	1.0	---	---	1.0	0.88869864	---	---	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.35971943
ASH2L	1.0	1.0	---	---	0.0	1.0	0.38582677	---	1.0	1.0	---	1.0	1.0	0.0	1.0	---	1.0	1.0	1.0	---	---	1.0	1.0	---	---	0.0	1.0	1.0	1.0	1.0	1.0	---	---	1.0	1.0	1.0	---	---	---	1.0	1.0	1.0	0.147	1.0	1.0	1.0	---	---	1.0	1.0	---	---	---	---	1.0	0.0	---	---	0.16455697	1.0	---	---	1.0	1.0	1.0	1.0	---	---	0.0	1.0	1.0	1.0	1.0	1.0	---	1.0	1.0	---	---	1.0	1.0	1.0	1.0	---	1.0	1.0	1.0	---	1.0	---	---	1.0	1.0	---	1.0	---	---	1.0	0.005291005	---	---	1.0	1.0	0.0	---	1.0	1.0	1.0	1.0	1.0	1.0	1.0	---	1.0	1.0	---	1.0	---	1.0	0.0
ATF1	1.0	1.0	---	---	---	1.0	1.0	1.0	1.0	1.0	---	1.0	1.0	---	1.0	---	1.0	1.0	1.0	---	---	1.0	0.512	---	---	1.0	1.0	1.0	1.0	1.0	1.0	1.0	---	1.0	1.0	1.0	1.0	---	1.0	1.0	---	1.0	0.0	1.0	---	1.0	---	---	1.0	1.0	---	---	---	1.0	0.8436406	0.0	1.0	---	1.0	1.0	---	---	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	---	1.0	1.0	---	---	1.0	1.0	1.0	---	---	1.0	1.0	1.0	1.0	1.0	---	1.0	1.0	1.0	1.0	1.0	---	---	1.0	0.0036968577	---	---	1.0	1.0	---	---	1.0	1.0	1.0	1.0	1.0	1.0	1.0	---	1.0	1.0	1.0	1.0	---	1.0	1.0
ATF2	1.0	1.0	1.0	---	---	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	---	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	---	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	---	1.0	1.0	1.0	0.429	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	---	1.0	1.0	1.0	1.0	1.0	---	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.86388385	1.0	1.0	1.0	1.0	---	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.698
ATF3	1.0	1.0	1.0	1.0	---	1.0	0.3916256	1.0	---	1.0	1.0	1.0	1.0	---	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	---	---	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	---	---	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	---	1.0	1.0	1.0	0.957	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	---	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	---	1.0	---	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	---	1.0	---	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.19005328	---	1.0	1.0	1.0	---	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
