Gene	Preston5	Walton64	K26	K17	Walton10	Walton19	K22	R111	Preston7	Preston24	K34	Walton82	s357	s181	s259	R112	K21	s326	Walton46	Camb2	Walton14	R003	K12	R005	HF2829	K14	K36	Walton50	s279	R113	s309	s123	K30	H043_63R6	Camb4	R095	H043_LNWEGT	s151	Walton63	s402	Leeds28	Walton59	R099	Preston22	R102	R010	R002	AD22	H043_4PGF	R006	HF2934	H043_6F91	R104	H043_D9MRCY	H043_GKS176	R107	s383	H043_ZMHY	K37	Preston27	Camb12	R110	K27	Walton2	Walton3	Preston16	s295	HF3162	R109	Camb8	Leeds105	H043_PWC258	Walton71	AD20	H043_BU96	Leeds106	Preston34	K32	R108	Preston30	R106	Leeds101	H043_W99H5K	Walton8	R009	K16	R007	Camb9	R008	K15	H043_GESMJV	s341	HF2998	Preston10	Preston36	H043_XACH	H043_N7LCPV	Camb7	R101	R001	H043_DSX2	Walton84	Walton67	K20	Walton43	Walton55	H043_XG4KY2	H043_5VWP	Camb10	s245	R100	s139	K06	Walton5	Walton62	Camb13	K24	HF2919	AD23	AD21
APOBEC3B	1.0	1.0	0.07197285	1.0	0.082491025	1.0	1.0	0.35772282	0.4209596	1.0	0.5134693	1.0	1.0	0.7509362	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.3045883	0.0028430156	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.24085256	1.0	1.0	1.0	1.0	1.0	0.59724265	0.4851767	1.0	1.0	0.9220666	1.0	1.0	1.0	0.59112656	1.0	0.12971309	1.0	1.0	1.0	0.9967713	1.0	0.96764904	1.0	1.0	0.16467747	1.0	0.7375719	1.0	1.0	0.86343056	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.11787542	1.0	1.0	1.0	1.0	0.0504396	0.9202713	0.95645213	1.0	0.5388793	0.8877878	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.35428524	1.0	1.0	1.0	1.0	1.0	0.9413051	1.0	1.0	0.65697044	1.0	1.0	1.0	1.0	1.0	1.0	0.31354842	1.0	1.0	1.0	1.0	0.5464101	0.10495307	1.0
AR	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.5003273	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.019420903	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.48471436	1.0	0.34798113	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.17385782	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9937725	1.0	1.0	1.0	1.0	1.0	1.0	1.0
ARID1A	1.0	1.0	1.0	0.68537176	0.5375749	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.53624505	1.0	1.0	1.0	1.0	1.0	0.559519	1.0	1.0	1.0	1.0	0.390063	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.86620265	1.0	0.69751346	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.095111035	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.5653441	1.0	1.0	0.30794346	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.7295297	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.03450131	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9528541	1.0
ARID1B	1.0	1.0	1.0	0.7054957	0.11176226	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.7372138	1.0	1.0	1.0	1.0	1.0	0.5922825	1.0	1.0	1.0	0.387932	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.65917945	1.0	1.0	0.06412459	1.0	0.9307576	0.66351545	1.0	0.023895897	1.0	1.0	1.0	0.41193965	0.3943677	1.0	0.85214156	1.0	1.0	0.55769277	1.0	1.0	0.11948268	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.80684566	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.48205853	1.0	1.0	0.41836143	0.28966257	1.0	1.0	1.0	1.0	1.0	0.6662173	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8820582	1.0	1.0	1.0	1.0	1.0	1.0	0.072200224	1.0	1.0	1.0	0.053676747	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.080533266	1.0	0.8102824
ARID2	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.998468	1.0	1.0	1.0	0.6858953	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.57483083	1.0	1.0	0.6653207	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.005031193	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8881655	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9996873	1.0	1.0	0.99999857	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.1902642	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
ARID3A	1.0	1.0	1.0	0.6328196	0.033963393	1.0	1.0	1.0	1.0	1.0	0.16695945	1.0	1.0	0.48121777	1.0	1.0	1.0	1.0	1.0	0.57739127	1.0	1.0	1.0	0.4037434	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.678892	1.0	1.0	0.04544805	1.0	1.0	1.0	1.0	0.04894963	1.0	1.0	1.0	0.3967019	0.34463468	1.0	1.0	1.0	0.03848004	0.43513656	1.0	1.0	0.078232706	1.0	1.0	1.0	1.0	0.6126017	0.8885453	1.0	1.0	1.0	0.6224993	1.0	0.61267036	0.5085325	1.0	1.0	1.0	1.0	0.67491776	0.4778291	1.0	1.0	0.40504476	0.30277765	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8965354	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.19829927	1.0	0.16575696	1.0	0.20458609	1.0	1.0	0.0188267	0.73470604	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.07959811	0.8044064	1.0
ARID3B	1.0	1.0	0.62580174	1.0	1.0	1.0	1.0	0.07711848	1.0	1.0	1.0	1.0	1.0	0.75756353	1.0	0.47535616	1.0	1.0	0.22030377	1.0	1.0	0.5779668	1.0	0.46456876	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8431293	0.5762483	1.0	0.6216453	1.0	0.49733543	1.0	1.0	0.38963163	0.9818354	0.58810425	0.9929481	1.0	1.0	0.96598375	1.0	1.0	1.0	1.0	1.0	0.16152558	0.36701465	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.56799245	1.0	0.664877	0.67105496	1.0	1.0	1.0	1.0	0.3558323	1.0	1.0	0.3514808	1.0	0.12990004	1.0	1.0	1.0	0.92925334	0.029692523	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.28159556	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.33908606	1.0	0.5338234	1.0	1.0	1.0	1.0	1.0	0.059690457	1.0	1.0	0.118037954	1.0	1.0	1.0	1.0	1.0	1.0	0.100300916
ARNT	1.0	1.0	0.7675774	1.0	0.19973387	1.0	1.0	1.0	0.973134	1.0	1.0	1.0	1.0	0.51503044	1.0	1.0	1.0	1.0	1.0	1.0	0.7965518	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.90344644	1.0	1.0	0.92585516	0.60625803	1.0	0.010377401	0.97053075	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.18070295	1.0	1.0	1.0	1.0	1.0	0.974647	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.704613	0.7446434	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8357026	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.06912033	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.66770804	1.0	1.0	0.9878267	1.0	1.0	1.0	1.0
ARNTL	1.0	1.0	0.7764758	0.6628568	0.19081807	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.73916435	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.6907014	1.0	1.0	1.0	1.0	0.94746834	0.5955595	1.0	0.021655323	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.56041867	1.0	1.0	0.16548483	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.73794746	1.0	1.0	0.94927865	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.6922357	0.7904376	1.0	1.0	1.0	1.0	1.0	1.0	0.95162165	1.0	1.0	1.0	1.0	1.0	1.0	0.43092963	1.0	1.0	1.0	1.0	0.0621122	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
ARRB1	1.0	1.0	1.0	0.6631924	0.036394395	1.0	0.32884198	1.0	1.0	1.0	1.0	1.0	1.0	0.587935	1.0	1.0	1.0	1.0	1.0	0.5464363	1.0	1.0	1.0	1.0	1.0	0.77305347	1.0	0.916297	1.0	1.0	1.0	1.0	1.0	1.0	0.5914502	1.0	1.0	1.0	1.0	1.0	0.68361115	0.43588084	0.075459085	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.35868967	0.87822115	1.0	0.0658387	1.0	1.0	1.0	1.0	0.74828875	1.0	0.9998564	1.0	1.0	0.7084204	1.0	1.0	0.5585241	1.0	1.0	1.0	1.0	1.0	0.47716722	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.97647405	1.0	0.9099731	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.97925776	0.1330941	1.0	1.0	0.85640085	1.0	0.013842814	0.8056649	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8669505	1.0	1.0	0.80096674	0.3445148
ASCL1	1.0	1.0	1.0	1.0	1.0	1.0	0.2634459	1.0	0.94219023	1.0	1.0	1.0	1.0	0.73594004	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.53763396	0.4181496	1.0	1.0	1.0	1.0	0.5330528	1.0	1.0	1.0	1.0	1.0	1.0	0.37145644	1.0	1.0	1.0	1.0	1.0	0.005223075	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.6915112	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.60335654	1.0	0.3561981	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.5694552	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
ASCL2	1.0	1.0	0.7125082	1.0	0.1449113	1.0	0.56608397	1.0	1.0	1.0	1.0	1.0	1.0	0.678525	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9675479	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.4512725	0.8179736	0.8907732	1.0	1.0	1.0	1.0	0.9476454	1.0	1.0	1.0	1.0	1.0	1.0	0.10149825	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.57938653	1.0	1.0	0.5956135	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9249442	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8453331	1.0	1.0	1.0	1.0	1.0	0.1270113	1.0	1.0	1.0	1.0	0.02924562	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.920939	1.0	1.0	0.97746146	0.3183102
ASH2L	1.0	1.0	1.0	1.0	1.0	0.99558634	0.28630602	1.0	1.0	1.0	1.0	1.0	1.0	0.27071437	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.7620248	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9648008	0.55257887	0.43292385	0.39909884	1.0	1.0	1.0	1.0	1.0	0.9266073	1.0	1.0	1.0	1.0	1.0	1.0	0.09437237	1.0	1.0	1.0	1.0	1.0	0.8812824	0.9941046	1.0	1.0	0.52831787	0.9572519	1.0	0.5463651	1.0	1.0	1.0	1.0	1.0	1.0	0.99994665	1.0	1.0	1.0	0.9967855	1.0	1.0	1.0	1.0	0.9346804	1.0	0.8235294	1.0	1.0	1.0	1.0	1.0	0.96793365	1.0	1.0	1.0	1.0	1.0	0.13208614	1.0	1.0	0.849482	1.0	0.0019697873	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.19411775
ATF1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.3410736	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9142128	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.87525773	1.0	1.0	0.954334	1.0	1.0	0.0074875844	0.7718759	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.09129584	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.53096884	1.0	1.0	0.6444737	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.7107843	1.0	1.0	1.0	1.0	1.0	0.95937353	0.15238863	1.0	1.0	0.8852583	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
ATF2	1.0	1.0	0.7246881	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.49990696	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.97326225	1.0	1.0	1.0	0.5761941	0.4544788	0.025787069	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.13218343	1.0	1.0	1.0	1.0	1.0	0.9680966	1.0	1.0	1.0	0.5772953	1.0	1.0	0.6921651	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.88347673	1.0	1.0	0.12704557	1.0	1.0	1.0	1.0	0.060386088	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.683845	1.0	1.0	0.9595819	1.0	1.0	1.0	1.0
